seq,robot_id,source_timestamp_ns,adapter_receive_time_ns,adapter_publish_time_ns,adapter_publish_monotonic_ns,source_to_receive_ms,receive_to_publish_ms,publish_period_ms,x,y,z,yaw_rad,v_linear_x,v_linear_y,v_linear_z,v_angular_x,v_angular_y,v_angular_z
259,go2_001,5081510000000,1776851895030911866,1776851895038015637,30007285418344,1776846813520.912,7.104,50.092,0.686044,-1.024770,0.000000,-1.531114,-0.026807,0.013500,0.000000,0.000000,0.000000,-0.068894
260,go2_001,5081550000000,1776851895072179589,1776851895088253190,30007335655906,1776846813522.180,16.074,50.238,0.685314,-1.022116,0.000000,-1.528259,-0.030906,0.011299,0.000000,0.000000,0.000000,0.053727
261,go2_001,5081605000000,1776851895125722093,1776851895138455363,30007385858028,1776846813520.722,12.733,50.202,0.686781,-1.014925,0.000000,-1.540568,-0.043543,0.015100,0.000000,0.000000,0.000000,-0.251797
262,go2_001,5081645000000,1776851895172296646,1776851895188015631,30007435418406,1776846813527.297,15.719,49.560,0.686878,-1.015021,0.000000,-1.561351,-0.039678,0.013836,0.000000,0.000000,0.000000,-0.562539
263,go2_001,5081705000000,1776851895233413785,1776851895238126350,30007485528917,1776846813528.414,4.713,50.111,0.687050,-1.015177,0.000000,-1.622449,-0.034433,0.012118,0.000000,0.000000,0.000000,-0.801085
264,go2_001,5081745000000,1776851895275736732,1776851895288060317,30007535463543,1776846813530.737,12.324,49.934,0.687152,-1.014240,0.000000,-1.661871,-0.033772,0.011123,0.000000,0.000000,0.000000,-1.122276
265,go2_001,5081780000000,1776851895317758605,1776851895338138250,30007585540930,1776846813537.759,20.380,50.078,0.685963,-1.011317,0.000000,-1.713845,-0.038245,0.007321,0.000000,0.000000,0.000000,-1.162814
266,go2_001,5081840000000,1776851895381504190,1776851895388084763,30007635487254,1776846813541.504,6.581,49.947,0.690520,-1.008985,0.000000,-1.750900,-0.038986,0.016365,0.000000,0.000000,0.000000,-0.435017
267,go2_001,5081900000000,1776851895435076036,1776851895437935615,30007685337893,1776846813535.076,2.860,49.851,0.693206,-1.009118,0.000000,-1.770001,-0.034300,0.019737,0.000000,0.000000,0.000000,-0.392869
268,go2_001,5081940000000,1776851895477807934,1776851895488008897,30007735411444,1776846813537.808,10.201,50.073,0.693332,-1.009297,0.000000,-1.784635,-0.031107,0.018070,0.000000,0.000000,0.000000,-0.398044
269,go2_001,5081995000000,1776851895532331964,1776851895538171816,30007785574323,1776846813537.332,5.840,50.163,0.695809,-1.007967,0.000000,-1.796652,-0.031496,0.021193,0.000000,0.000000,0.000000,-0.225211
270,go2_001,5082040000000,1776851895573754014,1776851895588434916,30007835837389,1776846813533.754,14.681,50.263,0.697440,-1.003306,0.000000,-1.798694,-0.039898,0.021345,0.000000,0.000000,0.000000,-0.102301
271,go2_001,5082100000000,1776851895637850308,1776851895638094756,30007885497657,1776846813537.850,0.244,49.660,0.698482,-0.996474,0.000000,-1.816169,-0.051218,0.018625,0.000000,0.000000,0.000000,-0.360144
272,go2_001,5082140000000,1776851895678791129,1776851895687966449,30007935368810,1776846813538.791,9.175,49.872,0.698583,-0.996673,0.000000,-1.842546,-0.046621,0.017009,0.000000,0.000000,0.000000,-0.502724
273,go2_001,5082180000000,1776851895720001081,1776851895737988008,30007985390528,1776846813540.001,17.987,50.022,0.698678,-0.996864,0.000000,-1.866480,-0.042384,0.015518,0.000000,0.000000,0.000000,-0.554284
274,go2_001,5082235000000,1776851895782560082,1776851895788106736,30008035509678,1776846813547.560,5.547,50.119,0.698932,-0.996174,0.000000,-1.912195,-0.039385,0.013490,0.000000,0.000000,0.000000,-1.075604
275,go2_001,5082295000000,1776851895824130663,1776851895837964336,30008085366949,1776846813529.131,13.834,49.858,0.699666,-0.994232,0.000000,-1.981841,-0.039228,0.011742,0.000000,0.000000,0.000000,-1.025550
276,go2_001,5082335000000,1776851895876614134,1776851895888655258,30008136058505,1776846813541.614,12.041,50.691,0.699778,-0.992420,0.000000,-1.988392,-0.040157,0.009348,0.000000,0.000000,0.000000,-0.530328
277,go2_001,5082375000000,1776851895918823597,1776851895938017428,30008185420039,1776846813543.824,19.194,49.362,0.701637,-0.993210,0.000000,-2.003214,-0.036237,0.012667,0.000000,0.000000,0.000000,-0.347002
278,go2_001,5082430000000,1776851895982104485,1776851895987963182,30008235365622,1776846813552.104,5.859,49.946,0.701660,-0.993597,0.000000,-2.030791,-0.031221,0.010972,0.000000,0.000000,0.000000,-0.516425
279,go2_001,5082490000000,1776851896027164284,1776851896038187448,30008285591245,1776846813537.164,11.023,50.224,0.703410,-0.993449,0.000000,-2.051005,-0.028968,0.012849,0.000000,0.000000,0.000000,-0.258199
280,go2_001,5082530000000,1776851896081178364,1776851896088121263,30008335523796,1776846813551.178,6.943,49.934,0.704569,-0.991747,0.000000,-2.045103,-0.031056,0.012492,0.000000,0.000000,0.000000,-0.036017
281,go2_001,5082570000000,1776851896126117736,1776851896138046156,30008385448932,1776846813556.118,11.928,49.925,0.705546,-0.989233,0.000000,-2.051507,-0.034675,0.011070,0.000000,0.000000,0.000000,-0.203978
282,go2_001,5082610000000,1776851896147329038,1776851896187961270,30008435363934,1776846813537.329,40.632,49.915,0.702376,-0.987582,0.000000,-2.065228,-0.032244,0.001459,0.000000,0.000000,0.000000,-0.323336
283,go2_001,5082645000000,1776851896189481324,1776851896238017609,30008485420283,1776846813544.481,48.536,50.056,0.702356,-0.987809,0.000000,-2.081064,-0.029168,0.001215,0.000000,0.000000,0.000000,-0.423633
284,go2_001,5082735000000,1776851896285126754,1776851896288241844,30008535644767,1776846813550.127,3.115,50.224,0.703453,-0.987126,0.000000,-2.168683,-0.025616,0.001671,0.000000,0.000000,0.000000,-0.842636
285,go2_001,5082755000000,1776851896317806097,1776851896338039520,30008585441920,1776846813562.806,20.233,49.798,0.703865,-0.986631,0.000000,-2.184776,-0.025885,0.001736,0.000000,0.000000,0.000000,-1.193683
286,go2_001,5082820000000,1776851896372414865,1776851896388159921,30008635562393,1776846813552.415,15.745,50.120,0.702433,-0.985809,0.000000,-2.232804,-0.022043,-0.003198,0.000000,0.000000,0.000000,-0.589002
287,go2_001,5082880000000,1776851896435788889,1776851896438325411,30008685727839,1776846813555.789,2.537,50.165,0.701761,-0.984777,0.000000,-2.259331,-0.020006,-0.005937,0.000000,0.000000,0.000000,-0.449965
288,go2_001,5082920000000,1776851896476334571,1776851896488047949,30008735450487,1776846813556.334,11.713,49.723,0.701850,-0.984845,0.000000,-2.272243,-0.017890,-0.005589,0.000000,0.000000,0.000000,-0.339644
289,go2_001,5082980000000,1776851896532021551,1776851896537955688,30008785358463,1776846813552.021,5.934,49.908,0.701956,-0.984933,0.000000,-2.282441,-0.015030,-0.005107,0.000000,0.000000,0.000000,-0.080884
290,go2_001,5083020000000,1776851896573851100,1776851896588009326,30008835412101,1776846813553.851,14.158,50.054,0.703006,-0.982550,0.000000,-2.285488,-0.019343,-0.006246,0.000000,0.000000,0.000000,-0.090421
291,go2_001,5083080000000,1776851896635947969,1776851896638077061,30008885479524,1776846813555.948,2.129,50.068,0.705666,-0.978836,0.000000,-2.299952,-0.026877,-0.005942,0.000000,0.000000,0.000000,-0.344700
