seq,robot_id,source_timestamp_ns,adapter_receive_time_ns,adapter_publish_time_ns,adapter_publish_monotonic_ns,source_to_receive_ms,receive_to_publish_ms,publish_period_ms,x,y,z,yaw_rad,v_linear_x,v_linear_y,v_linear_z,v_angular_x,v_angular_y,v_angular_z
966,go2_001,99275000000,1776933226037410849,1776933226047354388,529859732057,1776933126762.411,9.944,49.948,-0.113103,0.351646,0.000000,-1.829682,0.112887,0.010926,0.000000,0.000000,0.000000,0.731518
967,go2_001,99315000000,1776933226078804459,1776933226097484311,529909861930,1776933126763.804,18.680,50.130,-0.112571,0.351827,0.000000,-1.788447,0.102085,0.009862,0.000000,0.000000,0.000000,0.959423
968,go2_001,99375000000,1776933226140527981,1776933226147380521,529959758327,1776933126765.528,6.853,49.896,-0.112529,0.344753,0.000000,-1.728900,0.104298,0.011906,0.000000,0.000000,0.000000,1.029710
969,go2_001,99435000000,1776933226182380986,1776933226197372586,530009750566,1776933126747.381,14.992,49.992,-0.116569,0.330696,0.000000,-1.661941,0.124216,0.008497,0.000000,0.000000,0.000000,1.068154
970,go2_001,99495000000,1776933226244233139,1776933226247308489,530059685925,1776933126749.233,3.075,49.936,-0.115212,0.319644,0.000000,-1.644162,0.131650,0.013987,0.000000,0.000000,0.000000,0.605520
971,go2_001,99535000000,1776933226296357128,1776933226297235156,530109612532,1776933126761.357,0.878,49.927,-0.114370,0.319949,0.000000,-1.627064,0.119285,0.012674,0.000000,0.000000,0.000000,0.372841
972,go2_001,99575000000,1776933226337601883,1776933226347360276,530159738848,1776933126762.602,9.758,50.125,-0.113631,0.320242,0.000000,-1.611065,0.107905,0.011465,0.000000,0.000000,0.000000,0.253948
973,go2_001,99615000000,1776933226378923546,1776933226397394241,530209772466,1776933126763.923,18.471,50.034,-0.113676,0.316169,0.000000,-1.609497,0.107786,0.010630,0.000000,0.000000,0.000000,0.003025
974,go2_001,99675000000,1776933226440763265,1776933226447329433,530259707216,1776933126765.763,6.566,49.935,-0.111639,0.300943,0.000000,-1.623242,0.127405,0.017381,0.000000,0.000000,0.000000,-0.177593
975,go2_001,99730000000,1776933226482403289,1776933226497427912,530309805623,1776933126752.403,15.025,50.098,-0.113699,0.291924,0.000000,-1.604909,0.132956,0.012118,0.000000,0.000000,0.000000,0.296603
976,go2_001,99790000000,1776933226544520008,1776933226547320416,530359698139,1776933126754.520,2.800,49.893,-0.113135,0.292385,0.000000,-1.572914,0.114705,0.010415,0.000000,0.000000,0.000000,0.664182
977,go2_001,99830000000,1776933226586260084,1776933226597386578,530409764541,1776933126756.260,11.126,50.066,-0.112757,0.292674,0.000000,-1.541731,0.103663,0.009386,0.000000,0.000000,0.000000,0.851409
978,go2_001,99870000000,1776933226638461685,1776933226647366648,530459744297,1776933126768.462,8.905,49.980,-0.112153,0.292300,0.000000,-1.482527,0.095040,0.008867,0.000000,0.000000,0.000000,1.109376
979,go2_001,99910000000,1776933226679847850,1776933226697298047,530509675543,1776933126769.848,17.450,49.931,-0.113159,0.285289,0.000000,-1.434637,0.102762,0.004992,0.000000,0.000000,0.000000,1.039578
980,go2_001,99970000000,1776933226741497645,1776933226747274359,530559651750,1776933126771.498,5.777,49.976,-0.110720,0.267328,0.000000,-1.388935,0.130228,0.007786,0.000000,0.000000,0.000000,0.642896
981,go2_001,100030000000,1776933226782580102,1776933226797343811,530609721502,1776933126752.580,14.764,50.069,-0.109627,0.267974,0.000000,-1.378820,0.112172,0.006593,0.000000,0.000000,0.000000,0.277790
982,go2_001,100090000000,1776933226844291622,1776933226847300397,530659677890,1776933126754.292,3.009,49.957,-0.108836,0.268527,0.000000,-1.360506,0.096215,0.005543,0.000000,0.000000,0.000000,0.375963
983,go2_001,100130000000,1776933226885375826,1776933226897311323,530709688822,1776933126755.376,11.935,50.011,-0.107804,0.262313,0.000000,-1.347634,0.101924,0.004910,0.000000,0.000000,0.000000,0.310354
984,go2_001,100170000000,1776933226926410627,1776933226947390977,530759769607,1776933126756.411,20.980,50.080,-0.104347,0.253865,0.000000,-1.346212,0.113117,0.009116,0.000000,0.000000,0.000000,0.067060
985,go2_001,100210000000,1776933226977784931,1776933226997298574,530809676055,1776933126767.785,19.514,49.908,-0.103003,0.243662,0.000000,-1.350016,0.126921,0.007237,0.000000,0.000000,0.000000,0.052480
986,go2_001,100270000000,1776933227039514110,1776933227047292847,530859670411,1776933126769.514,7.779,49.994,-0.102543,0.244273,0.000000,-1.320149,0.109172,0.006116,0.000000,0.000000,0.000000,0.563016
987,go2_001,100310000000,1776933227080842032,1776933227097296698,530909674184,1776933126770.842,16.455,50.004,-0.102246,0.244650,0.000000,-1.283990,0.098512,0.005445,0.000000,0.000000,0.000000,0.851229
988,go2_001,100390000000,1776933227142426016,1776933227147248289,530959625658,1776933126752.426,4.822,49.952,-0.101346,0.240276,0.000000,-1.220505,0.090726,0.002163,0.000000,0.000000,0.000000,1.138607
989,go2_001,100430000000,1776933227183430928,1776933227197354602,531009732300,1776933126753.431,13.924,50.106,-0.103251,0.236411,0.000000,-1.186707,0.089729,-0.005735,0.000000,0.000000,0.000000,0.831107
990,go2_001,100490000000,1776933227245094578,1776933227247281784,531059659390,1776933126755.094,2.187,49.927,-0.103739,0.234532,0.000000,-1.153446,0.081191,-0.009007,0.000000,0.000000,0.000000,0.478658
991,go2_001,100530000000,1776933227286266160,1776933227297298387,531109675904,1776933126756.266,11.032,50.017,-0.103370,0.234837,0.000000,-1.143474,0.072794,-0.008441,0.000000,0.000000,0.000000,0.309913
992,go2_001,100570000000,1776933227337364875,1776933227347373597,531159751089,1776933126767.365,10.009,50.075,-0.103049,0.235112,0.000000,-1.113477,0.065083,-0.007915,0.000000,0.000000,0.000000,0.569444
993,go2_001,100610000000,1776933227378413666,1776933227397299386,531209676877,1776933126768.414,18.886,49.926,-0.100837,0.230110,0.000000,-1.089161,0.071265,-0.007268,0.000000,0.000000,0.000000,0.505394
994,go2_001,100670000000,1776933227440019896,1776933227447287974,531259665413,1776933126770.020,7.268,49.989,-0.096628,0.221779,0.000000,-1.084415,0.082076,-0.005485,0.000000,0.000000,0.000000,0.072473
995,go2_001,100710000000,1776933227481171871,1776933227497311694,531309689258,1776933126771.172,16.140,50.024,-0.092342,0.214192,0.000000,-1.075303,0.094213,-0.003459,0.000000,0.000000,0.000000,0.271816
996,go2_001,100790000000,1776933227542525238,1776933227547245077,531359622506,1776933126752.525,4.720,49.933,-0.090272,0.214932,0.000000,-1.040355,0.077491,-0.000016,0.000000,0.000000,0.000000,0.557175
997,go2_001,100830000000,1776933227583479953,1776933227597301471,531409679011,1776933126753.480,13.822,50.056,-0.090091,0.215257,0.000000,-1.008016,0.069446,-0.000140,0.000000,0.000000,0.000000,0.761062
998,go2_001,100890000000,1776933227645161087,1776933227647278908,531459656355,1776933126755.161,2.118,49.977,-0.085724,0.199919,0.000000,-0.950202,0.094780,-0.008426,0.000000,0.000000,0.000000,0.944061
999,go2_001,100930000000,1776933227686185687,1776933227697284211,531509661691,1776933126756.186,11.099,50.005,-0.080612,0.192043,0.000000,-0.914911,0.107702,-0.007306,0.000000,0.000000,0.000000,0.876983
1000,go2_001,100970000000,1776933227737315547,1776933227747332558,531559710091,1776933126767.315,10.017,50.048,-0.072456,0.182092,0.000000,-0.886071,0.127430,-0.003324,0.000000,0.000000,0.000000,0.582224
1001,go2_001,101010000000,1776933227778479910,1776933227797298027,531609675495,1776933126768.480,18.818,49.965,-0.069795,0.183522,0.000000,-0.866081,0.116555,0.001950,0.000000,0.000000,0.000000,0.354270
1002,go2_001,101070000000,1776933227840008131,1776933227847298309,531659675749,1776933126770.008,7.290,50.000,-0.069276,0.184489,0.000000,-0.836758,0.100096,0.001565,0.000000,0.000000,0.000000,0.514466
1003,go2_001,101110000000,1776933227881078791,1776933227897321302,531709699129,1776933126771.079,16.243,50.023,-0.063446,0.176889,0.000000,-0.818724,0.113124,0.001272,0.000000,0.000000,0.000000,0.466052
1004,go2_001,101190000000,1776933227942685453,1776933227947247478,531759625073,1776933126752.686,4.562,49.926,-0.049122,0.171320,0.000000,-0.803449,0.123538,0.016391,0.000000,0.000000,0.000000,0.227768
1005,go2_001,101230000000,1776933227983717946,1776933227997333527,531809711189,1776933126753.718,13.616,50.086,-0.045569,0.166266,0.000000,-0.793918,0.126936,0.013220,0.000000,0.000000,0.000000,0.301927
1006,go2_001,101290000000,1776933228045589213,1776933228047237392,531859615309,1776933126755.589,1.648,49.904,-0.045435,0.167162,0.000000,-0.767921,0.109199,0.011492,0.000000,0.000000,0.000000,0.441219
1007,go2_001,101330000000,1776933228096943217,1776933228097238230,531909615670,1776933126766.943,0.295,50.001,-0.045358,0.167704,0.000000,-0.732820,0.098551,0.010452,0.000000,0.000000,0.000000,0.762166
1008,go2_001,101370000000,1776933228137947553,1776933228147351402,531959728960,1776933126767.948,9.404,50.113,-0.042141,0.164223,0.000000,-0.678901,0.100811,0.008497,0.000000,0.000000,0.000000,0.977073
1009,go2_001,101410000000,1776933228178998975,1776933228197313166,532009690622,1776933126768.999,18.314,49.962,-0.036960,0.154721,0.000000,-0.643353,0.116097,-0.000044,0.000000,0.000000,0.000000,0.900441
1010,go2_001,101470000000,1776933228240667351,1776933228247342627,532059720220,1776933126770.667,6.675,50.029,-0.026122,0.150671,0.000000,-0.604779,0.124248,0.008728,0.000000,0.000000,0.000000,0.482417
1011,go2_001,101530000000,1776933228281634192,1776933228297297503,532109674950,1776933126751.634,15.663,49.955,-0.023788,0.153932,0.000000,-0.583580,0.107057,0.013986,0.000000,0.000000,0.000000,0.361847
1012,go2_001,101590000000,1776933228343062948,1776933228347232552,532159609953,1776933126753.063,4.170,49.935,-0.023728,0.154860,0.000000,-0.567862,0.091626,0.012157,0.000000,0.000000,0.000000,0.400599
1013,go2_001,101630000000,1776933228384282208,1776933228397368592,532209746116,1776933126754.282,13.086,50.136,-0.017466,0.155160,0.000000,-0.562344,0.093749,0.020113,0.000000,0.000000,0.000000,0.224010
1014,go2_001,101690000000,1776933228445869294,1776933228447250099,532259627720,1776933126755.869,1.381,49.882,-0.010729,0.157903,0.000000,-0.552841,0.089455,0.030497,0.000000,0.000000,0.000000,0.196855
1015,go2_001,101730000000,1776933228486967868,1776933228497320429,532309697901,1776933126756.968,10.353,50.070,-0.009408,0.158807,0.000000,-0.541334,0.082474,0.030909,0.000000,0.000000,0.000000,0.373149
1016,go2_001,101770000000,1776933228538112495,1776933228547312726,532359690191,1776933126768.112,9.200,49.992,-0.005626,0.157717,0.000000,-0.522072,0.083183,0.030865,0.000000,0.000000,0.000000,0.411849
1017,go2_001,101810000000,1776933228579203733,1776933228597313679,532409691187,1776933126769.204,18.110,50.001,-0.005785,0.158120,0.000000,-0.475621,0.074627,0.028223,0.000000,0.000000,0.000000,0.852544
1018,go2_001,101870000000,1776933228640802641,1776933228647275332,532459652833,1776933126770.803,6.473,49.962,-0.000867,0.157599,0.000000,-0.399755,0.074810,0.028865,0.000000,0.000000,0.000000,1.258239
1019,go2_001,101930000000,1776933228681843259,1776933228697291421,532509668847,1776933126751.843,15.448,50.016,-0.004952,0.150006,0.000000,-0.334255,0.065460,0.004289,0.000000,0.000000,0.000000,1.105059
1020,go2_001,101990000000,1776933228743421668,1776933228747244833,532559622201,1776933126753.422,3.823,49.953,0.010243,0.145279,0.000000,-0.314053,0.091263,0.009167,0.000000,0.000000,0.000000,0.659352
1021,go2_001,102030000000,1776933228784384813,1776933228797296473,532609673944,1776933126754.385,12.912,50.052,0.010191,0.145921,0.000000,-0.299238,0.082103,0.008255,0.000000,0.000000,0.000000,0.380846
1022,go2_001,102090000000,1776933228846044139,1776933228847251753,532659629315,1776933126756.044,1.208,49.955,0.010091,0.146698,0.000000,-0.281671,0.069738,0.007023,0.000000,0.000000,0.000000,0.325182
1023,go2_001,102130000000,1776933228887074026,1776933228897313292,532709690752,1776933126757.074,10.239,50.062,0.014302,0.147981,0.000000,-0.276260,0.070353,0.012283,0.000000,0.000000,0.000000,0.156194
1024,go2_001,102150000000,1776933228928312155,1776933228947381660,532759759442,1776933126778.312,19.070,50.068,0.018270,0.148400,0.000000,-0.274750,0.075151,0.015900,0.000000,0.000000,0.000000,0.091192
1025,go2_001,102225000000,1776933228990257408,1776933228997349676,532809727630,1776933126765.258,7.092,49.968,0.031778,0.144104,0.000000,-0.282323,0.093355,0.014478,0.000000,0.000000,0.000000,0.040528
1026,go2_001,102265000000,1776933229031255846,1776933229047292083,532859669638,1776933126766.256,16.036,49.942,0.034834,0.143431,0.000000,-0.271451,0.091807,0.013593,0.000000,0.000000,0.000000,0.293806
1027,go2_001,102325000000,1776933229092876506,1776933229097275335,532909652717,1776933126767.877,4.399,49.983,0.034587,0.143890,0.000000,-0.217705,0.078416,0.011734,0.000000,0.000000,0.000000,0.917383
1028,go2_001,102385000000,1776933229144329707,1776933229147303055,532959680496,1776933126759.330,2.973,50.028,0.039359,0.141926,0.000000,-0.151943,0.079147,0.007789,0.000000,0.000000,0.000000,1.091025
1029,go2_001,102425000000,1776933229185388000,1776933229197320789,533009698328,1776933126760.388,11.933,50.018,0.049740,0.139445,0.000000,-0.109148,0.096532,0.007044,0.000000,0.000000,0.000000,1.021027
1030,go2_001,102485000000,1776933229247353590,1776933229247575893,533059953344,1776933126762.354,0.222,50.255,0.062827,0.142214,0.000000,-0.071867,0.110633,0.017646,0.000000,0.000000,0.000000,0.513752
1031,go2_001,102525000000,1776933229288260212,1776933229297307235,533109684804,1776933126763.260,9.047,49.731,0.062544,0.142874,0.000000,-0.059028,0.099981,0.016047,0.000000,0.000000,0.000000,0.326162
1032,go2_001,102565000000,1776933229329431396,1776933229347301435,533159678861,1776933126764.431,17.870,49.994,0.062278,0.143422,0.000000,-0.049446,0.090177,0.014574,0.000000,0.000000,0.000000,0.267993
1033,go2_001,102625000000,1776933229391243442,1776933229397311244,533209689086,1776933126766.243,6.068,50.010,0.065898,0.143281,0.000000,-0.039071,0.086556,0.012243,0.000000,0.000000,0.000000,0.168501
1034,go2_001,102685000000,1776933229442617134,1776933229447313095,533259690545,1776933126757.617,4.696,50.002,0.070701,0.141862,0.000000,-0.041493,0.086744,0.007799,0.000000,0.000000,0.000000,-0.058166
1035,go2_001,102725000000,1776933229483661945,1776933229497288752,533309666185,1776933126758.662,13.627,49.976,0.081681,0.139569,0.000000,-0.043498,0.104602,0.004078,0.000000,0.000000,0.000000,0.038238
1036,go2_001,102785000000,1776933229545491477,1776933229547268692,533359646922,1776933126760.491,1.777,49.980,0.081296,0.139967,0.000000,-0.014126,0.089649,0.003326,0.000000,0.000000,0.000000,0.584252
1037,go2_001,102825000000,1776933229586478625,1776933229597294394,533409671949,1776933126761.479,10.816,50.026,0.081065,0.140238,0.000000,0.025154,0.080675,0.002877,0.000000,0.000000,0.000000,0.914611
1038,go2_001,102865000000,1776933229627479710,1776933229647298997,533459676433,1776933126762.480,19.819,50.005,0.084612,0.142035,0.000000,0.067976,0.081139,0.006479,0.000000,0.000000,0.000000,1.040583
1039,go2_001,102925000000,1776933229689026156,1776933229697292888,533509670752,1776933126764.026,8.267,49.994,0.087241,0.136756,0.000000,0.130995,0.076819,-0.007524,0.000000,0.000000,0.000000,0.993513
1040,go2_001,102965000000,1776933229730185686,1776933229747331706,533559709190,1776933126765.186,17.146,50.039,0.100651,0.139434,0.000000,0.162920,0.100516,-0.001791,0.000000,0.000000,0.000000,0.819712
1041,go2_001,103025000000,1776933229791794834,1776933229797279443,533609656887,1776933126766.795,5.485,49.948,0.102577,0.141215,0.000000,0.186684,0.091335,0.000117,0.000000,0.000000,0.000000,0.392939
1042,go2_001,103085000000,1776933229843246782,1776933229847266644,533659644101,1776933126758.247,4.020,49.987,0.102148,0.141898,0.000000,0.210853,0.077973,-0.000129,0.000000,0.000000,0.000000,0.540269
1043,go2_001,103125000000,1776933229884169567,1776933229897293473,533709670924,1776933126759.169,13.124,50.027,0.110004,0.142684,0.000000,0.226128,0.088744,-0.001022,0.000000,0.000000,0.000000,0.218333
1044,go2_001,103185000000,1776933229945721761,1776933229947213299,533759590718,1776933126760.722,1.492,49.920,0.122596,0.146519,0.000000,0.209581,0.106225,0.002996,0.000000,0.000000,0.000000,-0.230528
1045,go2_001,103225000000,1776933229986756049,1776933229997293225,533809670685,1776933126761.756,10.537,50.080,0.127005,0.148505,0.000000,0.210454,0.107235,0.005190,0.000000,0.000000,0.000000,0.113515
1046,go2_001,103265000000,1776933230027742437,1776933230047301781,533859679602,1776933126762.742,19.559,50.009,0.126661,0.148728,0.000000,0.229731,0.096856,0.004626,0.000000,0.000000,0.000000,0.446581
1047,go2_001,103325000000,1776933230089291003,1776933230097294365,533909671983,1776933126764.291,8.003,49.993,0.126186,0.149070,0.000000,0.283696,0.082833,0.003866,0.000000,0.000000,0.000000,0.905599
1048,go2_001,103365000000,1776933230130450959,1776933230147318724,533959696622,1776933126765.451,16.868,50.024,0.134075,0.152782,0.000000,0.327594,0.094620,0.007457,0.000000,0.000000,0.000000,1.094282
1049,go2_001,103425000000,1776933230192183367,1776933230197281028,534009658546,1776933126767.183,5.098,49.962,0.147652,0.153906,0.000000,0.390629,0.112845,0.000462,0.000000,0.000000,0.000000,1.000738
1050,go2_001,103485000000,1776933230244124947,1776933230247234312,534059611737,1776933126759.125,3.109,49.953,0.154027,0.157515,0.000000,0.426939,0.114003,0.002172,0.000000,0.000000,0.000000,0.525389
1051,go2_001,103525000000,1776933230285000919,1776933230297246642,534109624098,1776933126760.001,12.246,50.012,0.153502,0.158042,0.000000,0.442187,0.103061,0.001859,0.000000,0.000000,0.000000,0.389061
1052,go2_001,103585000000,1776933230346594447,1776933230347209521,534159587022,1776933126761.594,0.615,49.963,0.152812,0.158685,0.000000,0.474261,0.088273,0.001441,0.000000,0.000000,0.000000,0.578161
1053,go2_001,103625000000,1776933230387655754,1776933230397278945,534209656487,1776933126762.656,9.623,50.069,0.156312,0.162172,0.000000,0.495206,0.090183,0.005105,0.000000,0.000000,0.000000,0.530095
1054,go2_001,103665000000,1776933230428882204,1776933230447294937,534259672551,1776933126763.882,18.413,50.016,0.155729,0.168126,0.000000,0.500485,0.085781,0.016888,0.000000,0.000000,0.000000,0.209889
1055,go2_001,103725000000,1776933230490419751,1776933230497290640,534309668079,1776933126765.420,6.871,49.996,0.156513,0.173116,0.000000,0.512213,0.079758,0.023533,0.000000,0.000000,0.000000,0.301042
1056,go2_001,103765000000,1776933230531631404,1776933230547290339,534359667842,1776933126766.631,15.659,50.000,0.156123,0.173226,0.000000,0.527469,0.071582,0.021495,0.000000,0.000000,0.000000,0.322088
1057,go2_001,103825000000,1776933230583276433,1776933230597291568,534409669106,1776933126758.276,14.015,50.001,0.155621,0.173343,0.000000,0.559127,0.060553,0.018733,0.000000,0.000000,0.000000,0.640811
1058,go2_001,103885000000,1776933230644888026,1776933230647221822,534459599352,1776933126759.888,2.334,49.930,0.160369,0.175513,0.000000,0.631577,0.063941,0.014868,0.000000,0.000000,0.000000,1.058824
1059,go2_001,103925000000,1776933230685922004,1776933230697290399,534509668277,1776933126760.922,11.368,50.069,0.168002,0.179523,0.000000,0.664144,0.077829,0.012515,0.000000,0.000000,0.000000,0.798626
1060,go2_001,103965000000,1776933230726943553,1776933230747289335,534559666770,1776933126761.944,20.346,49.999,0.176545,0.187324,0.000000,0.689282,0.096946,0.016208,0.000000,0.000000,0.000000,0.634542
1061,go2_001,104025000000,1776933230788961438,1776933230797341258,534609718856,1776933126763.961,8.380,50.052,0.175155,0.190039,0.000000,0.711416,0.084709,0.019099,0.000000,0.000000,0.000000,0.326760
1062,go2_001,104065000000,1776933230829994066,1776933230847298365,534659675806,1776933126764.994,17.304,49.957,0.174650,0.190181,0.000000,0.724458,0.076184,0.017392,0.000000,0.000000,0.000000,0.346231
1063,go2_001,104125000000,1776933230891443786,1776933230897297165,534709674976,1776933126766.444,5.853,49.999,0.176430,0.195637,0.000000,0.747903,0.076171,0.022142,0.000000,0.000000,0.000000,0.337800
1064,go2_001,104185000000,1776933230942835643,1776933230947293045,534759670640,1776933126757.835,4.457,49.996,0.183176,0.206842,0.000000,0.757647,0.093527,0.029434,0.000000,0.000000,0.000000,0.180050
1065,go2_001,104225000000,1776933230983780726,1776933230997292129,534809669701,1776933126758.781,13.511,49.999,0.188351,0.209448,0.000000,0.769215,0.098271,0.023717,0.000000,0.000000,0.000000,0.312648
1066,go2_001,104285000000,1776933231045263876,1776933231047240311,534859617737,1776933126760.264,1.976,49.948,0.187673,0.209450,0.000000,0.797430,0.084156,0.020626,0.000000,0.000000,0.000000,0.508347
1067,go2_001,104325000000,1776933231086326590,1776933231097289840,534909667305,1776933126761.327,10.963,50.050,0.187263,0.209449,0.000000,0.829220,0.075688,0.018766,0.000000,0.000000,0.000000,0.756861
1068,go2_001,104365000000,1776933231127311453,1776933231147317507,534959694969,1776933126762.312,20.006,50.028,0.188566,0.213014,0.000000,0.870748,0.076561,0.020612,0.000000,0.000000,0.000000,0.992345
1069,go2_001,104425000000,1776933231188809174,1776933231197262257,535009640190,1776933126763.809,8.453,49.945,0.198183,0.218392,0.000000,0.930734,0.091158,0.010534,0.000000,0.000000,0.000000,0.932496
1070,go2_001,104465000000,1776933231229850028,1776933231247299853,535059677437,1776933126764.850,17.450,50.038,0.203399,0.229173,0.000000,0.963657,0.109266,0.017480,0.000000,0.000000,0.000000,0.800326
1071,go2_001,104525000000,1776933231291389962,1776933231297357172,535109734995,1776933126766.390,5.967,50.057,0.202679,0.230666,0.000000,0.987999,0.096587,0.016542,0.000000,0.000000,0.000000,0.400251
1072,go2_001,104585000000,1776933231342765975,1776933231347375144,535159753624,1776933126757.766,4.609,50.018,0.201766,0.230730,0.000000,1.011501,0.082679,0.014274,0.000000,0.000000,0.000000,0.416490
1073,go2_001,104625000000,1776933231383673978,1776933231397295222,535209672710,1776933126758.674,13.621,49.920,0.202718,0.232814,0.000000,1.024694,0.080338,0.013371,0.000000,0.000000,0.000000,0.342123
1074,go2_001,104685000000,1776933231445239228,1776933231447264897,535259642316,1776933126760.239,2.026,49.970,0.207884,0.244999,0.000000,1.033348,0.098725,0.017896,0.000000,0.000000,0.000000,0.132038
1075,go2_001,104725000000,1776933231486342992,1776933231497353702,535309731229,1776933126761.343,11.011,50.089,0.213606,0.244715,0.000000,1.043657,0.096991,0.004269,0.000000,0.000000,0.000000,0.291885
1076,go2_001,104765000000,1776933231527153153,1776933231547295111,535359672633,1776933126762.153,20.142,49.941,0.213143,0.244694,0.000000,1.063894,0.087494,0.003710,0.000000,0.000000,0.000000,0.490747
1077,go2_001,104825000000,1776933231588779974,1776933231597279459,535409656917,1776933126763.780,8.499,49.984,0.212517,0.244664,0.000000,1.103823,0.074665,0.002961,0.000000,0.000000,0.000000,0.655555
1078,go2_001,104865000000,1776933231629812458,1776933231647300939,535459678475,1776933126764.812,17.488,50.021,0.212923,0.246441,0.000000,1.138326,0.071571,0.003195,0.000000,0.000000,0.000000,0.875206
1079,go2_001,104925000000,1776933231691377405,1776933231697295541,535509673005,1776933126766.377,5.918,49.995,0.220417,0.258465,0.000000,1.213486,0.093827,0.000687,0.000000,0.000000,0.000000,1.183567
1080,go2_001,104965000000,1776933231732504905,1776933231747332792,535559710465,1776933126767.505,14.828,50.037,0.222540,0.263116,0.000000,1.249123,0.096938,-0.000088,0.000000,0.000000,0.000000,0.884749
1081,go2_001,105025000000,1776933231783770272,1776933231797291632,535609669168,1776933126758.770,13.521,49.959,0.223130,0.264166,0.000000,1.275153,0.086615,-0.002494,0.000000,0.000000,0.000000,0.497349
1082,go2_001,105085000000,1776933231845279229,1776933231847258817,535659636166,1776933126760.279,1.980,49.967,0.222268,0.264182,0.000000,1.299748,0.073907,-0.002474,0.000000,0.000000,0.000000,0.396944
1083,go2_001,105125000000,1776933231886318303,1776933231897291033,535709668542,1776933126761.318,10.973,50.032,0.225415,0.271300,0.000000,1.301847,0.084717,-0.003519,0.000000,0.000000,0.000000,0.069093
1084,go2_001,105165000000,1776933231927275656,1776933231947296564,535759674132,1776933126762.276,20.021,50.006,0.224179,0.281227,0.000000,1.291867,0.097187,0.007180,0.000000,0.000000,0.000000,-0.181607
1085,go2_001,105225000000,1776933231988895956,1776933231997268797,535809646723,1776933126763.896,8.373,49.972,0.228308,0.286656,0.000000,1.283422,0.098417,0.000257,0.000000,0.000000,0.000000,-0.021375
1086,go2_001,105265000000,1776933232029881750,1776933232047300883,535859678498,1776933126764.882,17.419,50.032,0.227968,0.286494,0.000000,1.302571,0.088816,0.000063,0.000000,0.000000,0.000000,0.425268
1087,go2_001,105325000000,1776933232091365465,1776933232097314966,535909692506,1776933126766.365,5.950,50.014,0.227482,0.286282,0.000000,1.353471,0.075844,-0.000192,0.000000,0.000000,0.000000,0.862820
1088,go2_001,105365000000,1776933232132406613,1776933232147341171,535959718736,1776933126767.406,14.935,50.026,0.227451,0.288097,0.000000,1.396272,0.072652,0.000301,0.000000,0.000000,0.000000,1.081865
1089,go2_001,105425000000,1776933232183637723,1776933232197360828,536009738543,1776933126758.638,13.723,50.020,0.230534,0.300648,0.000000,1.462331,0.091914,-0.000384,0.000000,0.000000,0.000000,1.080934
1090,go2_001,105485000000,1776933232245244903,1776933232247243264,536059620710,1776933126760.245,1.998,49.882,0.229538,0.311087,0.000000,1.503479,0.101676,0.005687,0.000000,0.000000,0.000000,0.447765
1091,go2_001,105525000000,1776933232286272422,1776933232297291805,536109669220,1776933126761.272,11.019,50.049,0.228904,0.310871,0.000000,1.514661,0.091817,0.005075,0.000000,0.000000,0.000000,0.292321
1092,go2_001,105565000000,1776933232327281801,1776933232347291320,536159668823,1776933126762.282,20.010,50.000,0.228375,0.310666,0.000000,1.527589,0.082752,0.004513,0.000000,0.000000,0.000000,0.321370
1093,go2_001,105625000000,1776933232388941813,1776933232397289508,536209667044,1776933126763.942,8.348,49.998,0.227871,0.319662,0.000000,1.536426,0.091849,0.006883,0.000000,0.000000,0.000000,0.072547
1094,go2_001,105665000000,1776933232429874964,1776933232447299043,536259676521,1776933126764.875,17.424,50.010,0.224730,0.332946,0.000000,1.530389,0.113059,0.016785,0.000000,0.000000,0.000000,-0.092462
1095,go2_001,105725000000,1776933232491399210,1776933232497295844,536309673299,1776933126766.399,5.897,49.997,0.227276,0.343910,0.000000,1.544791,0.123591,0.010763,0.000000,0.000000,0.000000,0.389804
1096,go2_001,105765000000,1776933232532453959,1776933232547379516,536359757034,1776933126767.454,14.926,50.084,0.226100,0.345936,0.000000,1.564455,0.117155,0.012100,0.000000,0.000000,0.000000,0.484832
1097,go2_001,105825000000,1776933232583754656,1776933232597296425,536409673875,1776933126758.755,13.542,49.917,0.225548,0.345425,0.000000,1.611139,0.100784,0.010439,0.000000,0.000000,0.000000,0.849765
1098,go2_001,105865000000,1776933232628586653,1776933232647412076,536459789782,1776933126763.587,18.825,50.116,0.223670,0.350174,0.000000,1.656555,0.102770,0.013529,0.000000,0.000000,0.000000,1.106165
1099,go2_001,105920000000,1776933232692576309,1776933232697245994,536509623411,1776933126772.576,4.670,49.834,0.224502,0.358758,0.000000,1.722956,0.110731,0.008936,0.000000,0.000000,0.000000,0.967861
1100,go2_001,105960000000,1776933232733598342,1776933232747288292,536559666101,1776933126773.598,13.690,50.042,0.221816,0.370857,0.000000,1.755394,0.129245,0.012589,0.000000,0.000000,0.000000,0.715093
1101,go2_001,106020000000,1776933232795330730,1776933232797230048,536609607429,1776933126775.331,1.899,49.942,0.215630,0.371547,0.000000,1.779951,0.115174,0.022131,0.000000,0.000000,0.000000,0.371945
1102,go2_001,106060000000,1776933232836293127,1776933232847294570,536659672086,1776933126776.293,11.001,50.065,0.215059,0.371072,0.000000,1.791898,0.104229,0.020197,0.000000,0.000000,0.000000,0.325222
