seq,robot_id,timestamp_ns,publish_time_ns,publish_dt_ms,x,y,yaw_rad,yaw_deg,v_linear,v_angular
482,go2_001,1459825000000,1776178082266600686,49.966,0.112198,-0.167270,1.037678,59.454548,0.000008,0.000261
483,go2_001,1459885000000,1776178082316590873,49.990,0.112198,-0.167270,1.037883,59.466332,0.000007,-0.012072
484,go2_001,1459925000000,1776178082366566894,49.976,0.112198,-0.167270,1.038151,59.481698,0.000006,-0.003653
485,go2_001,1459985000000,1776178082416584457,50.018,0.112198,-0.167270,1.038041,59.475390,0.000005,-0.004652
486,go2_001,1460050000000,1776178082466537805,49.953,0.112198,-0.167270,1.037371,59.436983,0.000005,-0.013384
487,go2_001,1460085000000,1776178082516533041,49.995,0.112198,-0.167270,1.037440,59.440934,0.000004,-0.007621
488,go2_001,1460150000000,1776178082566458462,49.925,0.112198,-0.167270,1.037718,59.456887,0.000003,-0.008236
489,go2_001,1460185000000,1776178082616624919,50.166,0.112198,-0.167270,1.038084,59.477834,0.000003,0.002617
490,go2_001,1460225000000,1776178082666603056,49.978,0.112190,-0.167276,1.038076,59.477363,-0.000021,-0.005990
491,go2_001,1460285000000,1776178082716612416,50.009,0.112190,-0.167276,1.038174,59.482991,-0.000019,0.001174
492,go2_001,1460345000000,1776178082766769656,50.157,0.112190,-0.167276,1.037994,59.472655,-0.000017,-0.005631
493,go2_001,1460385000000,1776178082816578281,49.809,0.112190,-0.167276,1.037616,59.451000,-0.000015,-0.020502
494,go2_001,1460445000000,1776178082866511971,49.934,0.112190,-0.167276,1.037463,59.442255,-0.000014,-0.010253
495,go2_001,1460485000000,1776178082916579880,50.068,0.112190,-0.167276,1.037261,59.430670,-0.000012,-0.009802
496,go2_001,1460525000000,1776178082966614905,50.035,0.112190,-0.167276,1.037682,59.454790,-0.000012,0.000360
497,go2_001,1460585000000,1776178083016581389,49.966,0.112190,-0.167276,1.037780,59.460407,-0.000010,-0.007616
498,go2_001,1460625000000,1776178083066599627,50.018,0.112190,-0.167276,1.037397,59.438476,-0.000009,-0.020599
499,go2_001,1460685000000,1776178083116525722,49.926,0.112190,-0.167276,1.037477,59.443065,-0.000008,-0.005194
500,go2_001,1460745000000,1776178083166567142,50.041,0.112190,-0.167276,1.038023,59.474316,-0.000007,0.007523
501,go2_001,1460785000000,1776178083216616902,50.050,0.112190,-0.167276,1.038522,59.502911,-0.000007,0.008541
502,go2_001,1460825000000,1776178083266628453,50.012,0.112190,-0.167276,1.038481,59.500598,-0.000006,-0.001494
503,go2_001,1460885000000,1776178083316579417,49.951,0.112190,-0.167276,1.037811,59.462216,-0.000006,-0.023017
504,go2_001,1460925000000,1776178083366589801,50.010,0.112190,-0.167276,1.037754,59.458926,-0.000005,-0.008179
505,go2_001,1460985000000,1776178083416682378,50.093,0.112190,-0.167276,1.037294,59.432557,-0.000004,-0.018957
506,go2_001,1461045000000,1776178083466629838,49.947,0.112190,-0.167276,1.036951,59.412907,-0.000004,-0.025854
507,go2_001,1461085000000,1776178083516555190,49.925,0.112190,-0.167276,1.037122,59.422690,-0.000004,-0.015241
508,go2_001,1461145000000,1776178083566638986,50.084,0.112190,-0.167276,1.037934,59.469243,-0.000003,0.014932
509,go2_001,1461185000000,1776178083616621198,49.982,0.112190,-0.167276,1.037893,59.466888,-0.000003,0.004817
510,go2_001,1461225000000,1776178083666625783,50.005,0.112190,-0.167276,1.038058,59.476324,-0.000003,-0.001131
511,go2_001,1461285000000,1776178083716558854,49.933,0.112190,-0.167276,1.037930,59.469010,-0.000002,-0.010343
512,go2_001,1461325000000,1776178083766549338,49.990,0.112190,-0.167276,1.037561,59.447872,-0.000002,-0.012377
513,go2_001,1461385000000,1776178083816572377,50.023,0.112190,-0.167276,1.037127,59.422989,-0.000002,-0.016790
514,go2_001,1461445000000,1776178083866518429,49.946,0.112190,-0.167276,1.037388,59.437945,-0.000002,-0.007570
515,go2_001,1461485000000,1776178083916553869,50.035,0.112190,-0.167276,1.037820,59.462734,-0.000002,-0.000681
516,go2_001,1461525000000,1776178083966606449,50.053,0.112190,-0.167276,1.037409,59.439152,-0.000001,-0.020873
517,go2_001,1461585000000,1776178084016829925,50.223,0.112190,-0.167276,1.037427,59.440215,-0.000001,-0.009500
518,go2_001,1461625000000,1776178084066562462,49.733,0.112190,-0.167276,1.037798,59.461433,-0.000001,-0.001794
519,go2_001,1461685000000,1776178084116560797,49.998,0.112190,-0.167276,1.037912,59.467981,-0.000001,-0.000437
520,go2_001,1461745000000,1776178084166554895,49.994,0.112190,-0.167276,1.037613,59.450835,-0.000001,-0.007273
521,go2_001,1461785000000,1776178084216598688,50.044,0.112190,-0.167276,1.037414,59.439454,-0.000001,-0.011420
522,go2_001,1461845000000,1776178084266583758,49.985,0.112190,-0.167276,1.037196,59.426939,-0.000001,-0.009490
523,go2_001,1461885000000,1776178084316758309,50.175,0.112190,-0.167276,1.037203,59.427375,-0.000001,-0.004306
524,go2_001,1461925000000,1776178084366647479,49.889,0.112190,-0.167276,1.037261,59.430688,-0.000001,-0.002557
525,go2_001,1461985000000,1776178084416725147,50.078,0.112190,-0.167276,1.037646,59.452765,-0.000000,0.008581
526,go2_001,1462025000000,1776178084466547890,49.823,0.112190,-0.167276,1.037450,59.441524,-0.000000,-0.009801
527,go2_001,1462085000000,1776178084516492526,49.945,0.112190,-0.167276,1.037966,59.471059,-0.000000,0.001520
528,go2_001,1462145000000,1776178084566499604,50.007,0.112190,-0.167276,1.037895,59.467028,-0.000000,0.001602
529,go2_001,1462185000000,1776178084616566072,50.066,0.112190,-0.167276,1.037766,59.459636,-0.000000,0.000847
530,go2_001,1462225000000,1776178084666608666,50.043,0.112190,-0.167276,1.037498,59.444249,-0.000000,-0.008277
531,go2_001,1462285000000,1776178084716541948,49.933,0.112190,-0.167276,1.037696,59.455607,-0.000000,0.000195
532,go2_001,1462325000000,1776178084766547393,50.005,0.112190,-0.167276,1.037955,59.470452,-0.000000,0.012149
533,go2_001,1462385000000,1776178084816540482,49.993,0.112190,-0.167276,1.037767,59.459695,-0.000000,0.004419
534,go2_001,1462445000000,1776178084866602635,50.062,0.112190,-0.167276,1.037836,59.463594,-0.000000,0.019896
535,go2_001,1462485000000,1776178084916551986,49.949,0.112190,-0.167276,1.037460,59.442096,-0.000000,0.001009
536,go2_001,1462525000000,1776178084966557757,50.006,0.112190,-0.167276,1.037179,59.425967,-0.000000,0.000284
537,go2_001,1462585000000,1776178085016602236,50.044,0.112190,-0.167276,1.037219,59.428280,-0.000000,-0.012397
538,go2_001,1462625000000,1776178085066597876,49.996,0.112190,-0.167276,1.037956,59.470473,-0.000000,0.004199
539,go2_001,1462685000000,1776178085116702759,50.105,0.112190,-0.167276,1.038080,59.477631,0.000000,0.004758
540,go2_001,1462725000000,1776178085166622027,49.919,0.112190,-0.167276,1.037940,59.469574,0.000000,0.010481
541,go2_001,1462785000000,1776178085216499709,49.878,0.112190,-0.167276,1.037233,59.429058,0.000000,-0.009964
542,go2_001,1462845000000,1776178085266477413,49.978,0.112190,-0.167276,1.037324,59.434289,0.000000,-0.004358
543,go2_001,1462885000000,1776178085316745370,50.268,0.112190,-0.167276,1.037373,59.437097,0.000000,-0.009927
544,go2_001,1462925000000,1776178085366768489,50.023,0.112190,-0.167276,1.037762,59.459355,0.000000,0.007033
545,go2_001,1462985000000,1776178085416552350,49.784,0.112190,-0.167276,1.037784,59.460658,0.000000,0.005116
546,go2_001,1463025000000,1776178085466997112,50.445,0.112190,-0.167276,1.037509,59.444862,0.000000,0.000822
547,go2_001,1463085000000,1776178085516536433,49.539,0.112190,-0.167276,1.037528,59.445967,0.000000,0.003473
548,go2_001,1463145000000,1776178085566513154,49.977,0.112190,-0.167276,1.036928,59.411601,0.000000,-0.021467
549,go2_001,1463185000000,1776178085616582888,50.070,0.112190,-0.167276,1.036933,59.411860,0.000000,-0.012991
550,go2_001,1463225000000,1776178085666682919,50.100,0.112190,-0.167276,1.036453,59.384374,0.000000,-0.023851
551,go2_001,1463285000000,1776178085716567510,49.885,0.112190,-0.167276,1.037107,59.421877,0.000000,-0.004931
552,go2_001,1463325000000,1776178085766554954,49.987,0.112190,-0.167276,1.037314,59.433712,0.000000,-0.002065
553,go2_001,1463385000000,1776178085816542635,49.988,0.112190,-0.167276,1.037319,59.433982,0.000000,-0.017656
554,go2_001,1463425000000,1776178085866506469,49.964,0.112190,-0.167276,1.037496,59.444149,0.000000,-0.017294
555,go2_001,1463485000000,1776178085916658390,50.152,0.112190,-0.167276,1.037688,59.455131,0.000000,0.003478
556,go2_001,1463525000000,1776178085966651552,49.993,0.112190,-0.167276,1.037051,59.418625,0.000000,-0.017089
557,go2_001,1463585000000,1776178086016642722,49.991,0.112190,-0.167276,1.037260,59.430628,0.000000,-0.006014
558,go2_001,1463625000000,1776178086066562873,49.920,0.112190,-0.167276,1.037662,59.453663,0.000000,0.003764
559,go2_001,1463685000000,1776178086116639289,50.076,0.112190,-0.167276,1.037136,59.423518,0.000000,-0.010833
560,go2_001,1463720000000,1776178086166554649,49.915,0.112190,-0.167276,1.037117,59.422427,0.000000,-0.005797
561,go2_001,1463785000000,1776178086216519558,49.965,0.112190,-0.167276,1.036870,59.408293,0.000000,-0.011904
562,go2_001,1463845000000,1776178086266546175,50.027,0.112190,-0.167276,1.037053,59.418764,0.000000,-0.000623
563,go2_001,1463885000000,1776178086316557184,50.011,0.112190,-0.167276,1.037217,59.428170,0.000000,0.004778
564,go2_001,1463920000000,1776178086366578018,50.021,0.112190,-0.167276,1.037403,59.438794,0.000000,0.002337
565,go2_001,1463985000000,1776178086416598587,50.021,0.112190,-0.167276,1.037212,59.427857,0.000000,-0.009600
566,go2_001,1464020000000,1776178086466580384,49.982,0.112190,-0.167276,1.036986,59.414909,0.000000,-0.018347
567,go2_001,1464080000000,1776178086516513782,49.933,0.112190,-0.167276,1.037029,59.417373,0.000000,-0.005788
568,go2_001,1464125000000,1776178086566580420,50.067,0.112190,-0.167276,1.037351,59.435855,0.000000,0.010146
569,go2_001,1464185000000,1776178086616619293,50.039,0.112190,-0.167276,1.037430,59.440344,0.000000,0.002038
570,go2_001,1464225000000,1776178086666550846,49.932,0.112190,-0.167276,1.037116,59.422342,0.000000,-0.012055
571,go2_001,1464280000000,1776178086716628203,50.077,0.112190,-0.167276,1.037188,59.426509,0.000000,-0.008109
572,go2_001,1464320000000,1776178086766626487,49.998,0.112190,-0.167276,1.037340,59.435184,0.000000,0.000242
573,go2_001,1464380000000,1776178086816608562,49.982,0.112190,-0.167276,1.037386,59.437830,0.000000,-0.002416
574,go2_001,1464420000000,1776178086866544757,49.936,0.112190,-0.167276,1.037283,59.431925,0.000000,-0.002626
575,go2_001,1464480000000,1776178086916495710,49.951,0.112190,-0.167276,1.038031,59.474799,0.000000,0.021170
576,go2_001,1464520000000,1776178086966671718,50.176,0.112192,-0.167277,1.037907,59.467701,0.000001,0.015421
577,go2_001,1464580000000,1776178087016557543,49.886,0.112192,-0.167277,1.036692,59.398081,0.000001,-0.024287
578,go2_001,1464620000000,1776178087066690232,50.133,0.112192,-0.167277,1.036290,59.375034,0.000001,-0.019518
579,go2_001,1464680000000,1776178087116522213,49.832,0.112192,-0.167277,1.036679,59.397315,0.000001,0.009622
580,go2_001,1464720000000,1776178087166776371,50.254,0.112192,-0.167277,1.036588,59.392134,0.000001,-0.015850
581,go2_001,1464780000000,1776178087216555038,49.779,0.112192,-0.167277,1.037400,59.438619,0.000000,-0.009084
582,go2_001,1464820000000,1776178087266582776,50.028,0.112192,-0.167277,1.037972,59.471399,0.000000,-0.004977
583,go2_001,1464860000000,1776178087316581074,49.998,0.112192,-0.167277,1.037583,59.449106,0.000000,-0.012948
584,go2_001,1464920000000,1776178087366542371,49.961,0.112192,-0.167277,1.037306,59.433249,0.000000,-0.000871
585,go2_001,1464980000000,1776178087416584364,50.042,0.112192,-0.167277,1.036689,59.397903,0.000000,-0.013910
586,go2_001,1465020000000,1776178087466579105,49.995,0.112192,-0.167277,1.036492,59.386643,0.000000,-0.013769
587,go2_001,1465080000000,1776178087516504520,49.925,0.112192,-0.167277,1.036365,59.379363,0.000000,-0.019156
588,go2_001,1465120000000,1776178087566588467,50.084,0.112192,-0.167277,1.036425,59.382789,0.000000,-0.006389
589,go2_001,1465160000000,1776178087616579164,49.991,0.112192,-0.167277,1.036928,59.411580,0.000000,0.016081
590,go2_001,1465220000000,1776178087666613245,50.034,0.112192,-0.167277,1.037125,59.422863,0.000000,0.002473
591,go2_001,1465280000000,1776178087716599750,49.987,0.112192,-0.167277,1.037547,59.447060,0.000000,0.004369
592,go2_001,1465320000000,1776178087766573463,49.974,0.112192,-0.167277,1.037985,59.472158,0.000000,0.012589
593,go2_001,1465380000000,1776178087816558262,49.985,0.112192,-0.167277,1.037693,59.455425,0.000000,-0.004744
594,go2_001,1465420000000,1776178087866566223,50.008,0.112192,-0.167277,1.037598,59.450000,0.000000,-0.006116
595,go2_001,1465460000000,1776178087916585007,50.019,0.112192,-0.167277,1.037366,59.436718,0.000000,-0.006216
596,go2_001,1465520000000,1776178087966557297,49.972,0.112192,-0.167277,1.036651,59.395712,0.000000,-0.014332
597,go2_001,1465580000000,1776178088016627417,50.070,0.112192,-0.167277,1.036047,59.361121,0.000000,-0.023363
598,go2_001,1465620000000,1776178088066567463,49.940,0.112192,-0.167277,1.036667,59.396666,0.000000,0.002905
599,go2_001,1465680000000,1776178088116543470,49.976,0.112192,-0.167277,1.036866,59.408032,0.000000,0.008818
600,go2_001,1465720000000,1776178088166543443,50.000,0.112192,-0.167277,1.036439,59.383570,0.000000,-0.017883
601,go2_001,1465760000000,1776178088216604448,50.061,0.112192,-0.167277,1.037152,59.424410,0.000000,0.001143
602,go2_001,1465820000000,1776178088266577223,49.973,0.112192,-0.167277,1.037189,59.426558,0.000000,-0.013857
603,go2_001,1465880000000,1776178088316600733,50.024,0.112192,-0.167277,1.037581,59.449001,0.000000,-0.000851
604,go2_001,1465920000000,1776178088366999165,50.398,0.112192,-0.167277,1.037744,59.458370,0.000000,0.008406
605,go2_001,1465980000000,1776178088416599544,49.600,0.112192,-0.167277,1.036562,59.390606,0.000000,-0.032376
606,go2_001,1466020000000,1776178088466554413,49.955,0.112192,-0.167277,1.036631,59.394594,0.000000,-0.011098
607,go2_001,1466060000000,1776178088516577464,50.023,0.112192,-0.167277,1.036523,59.388414,0.000000,-0.004466
608,go2_001,1466120000000,1776178088566537555,49.960,0.112192,-0.167277,1.036755,59.401659,0.000000,0.005408
609,go2_001,1466180000000,1776178088616527359,49.990,0.112192,-0.167277,1.036199,59.369825,0.000000,-0.009367
610,go2_001,1466220000000,1776178088666580319,50.053,0.112189,-0.167274,1.036358,59.378932,0.000002,-0.012724
611,go2_001,1466280000000,1776178088716515440,49.935,0.112189,-0.167274,1.036923,59.411298,0.000001,0.002832
612,go2_001,1466320000000,1776178088766618825,50.103,0.112189,-0.167274,1.036929,59.411683,0.000001,-0.003260
613,go2_001,1466360000000,1776178088816719932,50.101,0.112189,-0.167274,1.036852,59.407271,0.000001,-0.010731
614,go2_001,1466420000000,1776178088866576156,49.856,0.112189,-0.167274,1.037218,59.428190,0.000001,0.010471
615,go2_001,1466480000000,1776178088916608265,50.032,0.112189,-0.167274,1.036869,59.408202,0.000001,-0.010503
616,go2_001,1466520000000,1776178088966603401,49.995,0.112189,-0.167274,1.036807,59.404651,0.000001,-0.004416
617,go2_001,1466580000000,1776178089016564293,49.961,0.112189,-0.167274,1.036468,59.385231,0.000001,-0.010767
618,go2_001,1466620000000,1776178089066560297,49.996,0.112189,-0.167274,1.036599,59.392763,0.000001,-0.000790
619,go2_001,1466660000000,1776178089116971393,50.411,0.112189,-0.167274,1.036584,59.391884,0.000001,-0.001482
620,go2_001,1466715000000,1776178089166581317,49.610,0.112189,-0.167274,1.036882,59.408960,0.000001,0.001530
621,go2_001,1466755000000,1776178089216959641,50.378,0.112189,-0.167274,1.036841,59.406586,0.000000,-0.004809
622,go2_001,1466815000000,1776178089266580096,49.620,0.112189,-0.167274,1.035905,59.353008,0.000000,-0.018077
623,go2_001,1466875000000,1776178089316527974,49.948,0.112189,-0.167274,1.036320,59.376765,0.000000,-0.013105
624,go2_001,1466915000000,1776178089366651748,50.124,0.112189,-0.167274,1.037114,59.422248,0.000000,0.007756
625,go2_001,1466975000000,1776178089416572123,49.920,0.112189,-0.167274,1.037891,59.466757,0.000000,0.019095
626,go2_001,1467015000000,1776178089466564474,49.992,0.112189,-0.167274,1.036899,59.409950,0.000000,-0.021178
627,go2_001,1467055000000,1776178089516572708,50.008,0.112189,-0.167274,1.037060,59.419153,0.000000,0.000509
628,go2_001,1467115000000,1776178089566535009,49.962,0.112189,-0.167274,1.036559,59.390427,0.000000,-0.004755
629,go2_001,1467175000000,1776178089616563231,50.028,0.112189,-0.167274,1.036328,59.377211,0.000000,-0.011429
630,go2_001,1467215000000,1776178089666575033,50.012,0.112189,-0.167274,1.036423,59.382689,0.000000,-0.007668
631,go2_001,1467275000000,1776178089716521541,49.947,0.112189,-0.167274,1.036501,59.387154,0.000000,-0.000259
632,go2_001,1467315000000,1776178089766568682,50.047,0.112189,-0.167274,1.036723,59.399848,0.000000,0.001524
633,go2_001,1467355000000,1776178089816688152,50.119,0.112189,-0.167274,1.036902,59.410102,0.000000,-0.000230
634,go2_001,1467415000000,1776178089866557334,49.869,0.112189,-0.167274,1.037171,59.425547,0.000000,0.007238
635,go2_001,1467455000000,1776178089916656007,50.099,0.112189,-0.167274,1.036587,59.392050,0.000000,-0.018122
636,go2_001,1467515000000,1776178089966682781,50.027,0.112189,-0.167274,1.036581,59.391702,0.000000,-0.012537
637,go2_001,1467575000000,1776178090016644308,49.962,0.112189,-0.167274,1.036467,59.385211,0.000000,-0.010459
638,go2_001,1467615000000,1776178090066737781,50.093,0.112189,-0.167274,1.036444,59.383884,0.000000,-0.011298
639,go2_001,1467655000000,1776178090116575934,49.838,0.112189,-0.167274,1.036454,59.384426,0.000000,-0.015798
640,go2_001,1467715000000,1776178090166568788,49.993,0.112189,-0.167274,1.036743,59.400998,0.000000,-0.012687
641,go2_001,1467755000000,1776178090216562630,49.994,0.112189,-0.167274,1.036529,59.388750,0.000000,-0.020174
642,go2_001,1467835000000,1776178090266564918,50.002,0.112189,-0.167274,1.036258,59.373197,0.000000,-0.014703
643,go2_001,1467875000000,1776178090316541037,49.976,0.112189,-0.167274,1.036256,59.373121,-0.000000,-0.003061
644,go2_001,1467915000000,1776178090366593757,50.053,0.112189,-0.167274,1.036473,59.385514,-0.000000,0.010015
645,go2_001,1467955000000,1776178090416619660,50.026,0.112189,-0.167274,1.036787,59.403521,-0.000000,0.013165
646,go2_001,1468015000000,1776178090466545656,49.926,0.112189,-0.167274,1.036939,59.412211,-0.000000,0.002261
647,go2_001,1468055000000,1776178090516741099,50.195,0.112189,-0.167274,1.037161,59.424975,-0.000000,0.006513
648,go2_001,1468135000000,1776178090566573398,49.832,0.112189,-0.167274,1.036899,59.409940,-0.000000,-0.003355
649,go2_001,1468175000000,1776178090616821160,50.248,0.112189,-0.167274,1.036699,59.398449,-0.000000,-0.012181
650,go2_001,1468215000000,1776178090666577304,49.756,0.112189,-0.167274,1.037443,59.441121,-0.000000,0.016510
651,go2_001,1468275000000,1776178090716601927,50.025,0.112189,-0.167274,1.036831,59.406059,-0.000000,-0.006784
652,go2_001,1468315000000,1776178090766633328,50.031,0.112189,-0.167274,1.035915,59.353572,-0.000000,-0.034935
653,go2_001,1468355000000,1776178090816618009,49.985,0.112189,-0.167274,1.036325,59.377072,-0.000000,-0.001548
654,go2_001,1468415000000,1776178090866589730,49.972,0.112189,-0.167274,1.036443,59.383792,-0.000000,0.003550
655,go2_001,1468475000000,1776178090916592267,50.003,0.112189,-0.167274,1.036427,59.382885,-0.000000,0.000650
656,go2_001,1468535000000,1776178090966536161,49.944,0.112189,-0.167274,1.036157,59.367399,-0.000000,-0.014307
657,go2_001,1468575000000,1776178091016512874,49.977,0.112189,-0.167274,1.036738,59.400721,-0.000000,0.010143
658,go2_001,1468615000000,1776178091066588367,50.075,0.112189,-0.167274,1.036350,59.378471,-0.000000,-0.016560
659,go2_001,1468655000000,1776178091116548468,49.960,0.112189,-0.167274,1.036872,59.408418,-0.000000,0.001141
660,go2_001,1468715000000,1776178091166555227,50.007,0.112189,-0.167274,1.036673,59.396995,-0.000000,-0.003495
661,go2_001,1468755000000,1776178091216622725,50.067,0.112189,-0.167274,1.036904,59.410199,-0.000000,0.014382
662,go2_001,1468835000000,1776178091266559886,49.937,0.112189,-0.167274,1.035862,59.350521,-0.000000,-0.016135
663,go2_001,1468875000000,1776178091316570773,50.011,0.112189,-0.167274,1.036288,59.374933,-0.000000,-0.011204
664,go2_001,1468915000000,1776178091366547342,49.977,0.112189,-0.167274,1.036234,59.371837,-0.000000,-0.007043
665,go2_001,1468975000000,1776178091416495517,49.948,0.112189,-0.167274,1.037122,59.422711,-0.000000,0.019364
666,go2_001,1469015000000,1776178091466543930,50.048,0.112189,-0.167274,1.036779,59.403036,-0.000000,-0.004057
667,go2_001,1469055000000,1776178091516561380,50.017,0.112189,-0.167274,1.036951,59.412907,-0.000000,0.005127
668,go2_001,1469115000000,1776178091566551225,49.990,0.112189,-0.167274,1.037002,59.415850,-0.000000,0.012311
669,go2_001,1469175000000,1776178091616578524,50.027,0.112189,-0.167274,1.036573,59.391278,-0.000000,-0.004664
670,go2_001,1469235000000,1776178091666530528,49.952,0.112189,-0.167274,1.036054,59.361544,-0.000000,-0.017056
671,go2_001,1469275000000,1776178091716495071,49.965,0.112189,-0.167274,1.035947,59.355398,-0.000000,-0.009292
672,go2_001,1469315000000,1776178091766578571,50.084,0.112189,-0.167274,1.036156,59.367378,-0.000000,0.001413
673,go2_001,1469355000000,1776178091816565711,49.987,0.112189,-0.167274,1.036027,59.359973,-0.000000,-0.009875
674,go2_001,1469415000000,1776178091866600860,50.035,0.112189,-0.167274,1.036666,59.396577,-0.000000,0.005588
675,go2_001,1469455000000,1776178091916600300,49.999,0.112189,-0.167274,1.036513,59.387813,-0.000000,-0.010590
676,go2_001,1469535000000,1776178091966561438,49.961,0.112189,-0.167274,1.036502,59.387194,-0.000000,-0.025785
677,go2_001,1469575000000,1776178092016573491,50.012,0.112189,-0.167274,1.036485,59.386238,-0.000000,-0.021907
678,go2_001,1469615000000,1776178092066572855,49.999,0.112189,-0.167274,1.036516,59.387972,-0.000000,-0.010763
679,go2_001,1469655000000,1776178092116598210,50.025,0.112189,-0.167274,1.036032,59.360233,-0.000000,-0.019276
680,go2_001,1469715000000,1776178092166580969,49.983,0.112189,-0.167274,1.036194,59.369515,-0.000000,-0.001428
681,go2_001,1469755000000,1776178092216606513,50.026,0.112189,-0.167274,1.035900,59.352700,-0.000000,-0.010881
682,go2_001,1469835000000,1776178092266520183,49.914,0.112189,-0.167274,1.035957,59.355960,-0.000000,-0.010703
683,go2_001,1469875000000,1776178092316572736,50.053,0.112189,-0.167274,1.036382,59.380296,-0.000000,-0.003375
684,go2_001,1469935000000,1776178092366573514,50.001,0.112189,-0.167274,1.036695,59.398269,-0.000000,0.008014
685,go2_001,1469975000000,1776178092416445401,49.872,0.112189,-0.167274,1.036089,59.363530,-0.000000,-0.019079
686,go2_001,1470015000000,1776178092466570593,50.125,0.112189,-0.167274,1.036344,59.378156,-0.000000,-0.010489
687,go2_001,1470055000000,1776178092516574359,50.004,0.112189,-0.167274,1.036837,59.406392,-0.000000,0.003407
688,go2_001,1470115000000,1776178092566587636,50.013,0.112189,-0.167274,1.036484,59.386142,-0.000000,-0.010910
689,go2_001,1470170000000,1776178092616583030,49.995,0.112189,-0.167274,1.036095,59.363845,-0.000000,-0.008015
690,go2_001,1470235000000,1776178092666622427,50.039,0.112189,-0.167274,1.035931,59.354491,-0.000000,-0.007149
691,go2_001,1470275000000,1776178092716580155,49.958,0.112189,-0.167274,1.035676,59.339865,-0.000000,-0.019445
692,go2_001,1470315000000,1776178092766591868,50.012,0.112189,-0.167274,1.036331,59.377365,-0.000000,-0.001342
693,go2_001,1470355000000,1776178092816588961,49.997,0.112189,-0.167274,1.036198,59.369756,-0.000000,-0.007376
694,go2_001,1470415000000,1776178092866572719,49.984,0.112189,-0.167274,1.036302,59.375756,-0.000000,-0.005566
695,go2_001,1470455000000,1776178092916590268,50.018,0.112189,-0.167274,1.036497,59.386879,-0.000000,0.000783
696,go2_001,1470535000000,1776178092966505589,49.915,0.112189,-0.167274,1.036595,59.392497,-0.000000,0.006671
697,go2_001,1470570000000,1776178093016790982,50.285,0.112189,-0.167274,1.036145,59.366752,-0.000000,-0.020702
698,go2_001,1470635000000,1776178093066454105,49.663,0.112189,-0.167274,1.036231,59.371668,-0.000000,-0.000448
699,go2_001,1470655000000,1776178093116571286,50.117,0.112189,-0.167274,1.035741,59.343560,-0.000000,-0.017548
700,go2_001,1470715000000,1776178093166579512,50.008,0.112189,-0.167274,1.035986,59.357631,-0.000000,-0.002439
701,go2_001,1470755000000,1776178093216622872,50.043,0.112189,-0.167274,1.036247,59.372576,-0.000000,0.003479
702,go2_001,1470835000000,1776178093266554543,49.932,0.112189,-0.167274,1.036485,59.386217,-0.000000,0.000400
703,go2_001,1470875000000,1776178093316589659,50.035,0.112189,-0.167274,1.036347,59.378284,-0.000000,-0.006483
704,go2_001,1470930000000,1776178093366507458,49.918,0.112189,-0.167274,1.035819,59.348029,-0.000000,-0.019340
705,go2_001,1470970000000,1776178093416554720,50.047,0.112189,-0.167274,1.036038,59.360628,-0.000000,-0.007676
706,go2_001,1471010000000,1776178093466578647,50.024,0.112189,-0.167274,1.036140,59.366474,-0.000000,-0.003450
707,go2_001,1471050000000,1776178093516585995,50.007,0.112189,-0.167274,1.035512,59.330463,-0.000000,-0.027437
708,go2_001,1471110000000,1776178093566545034,49.959,0.112189,-0.167274,1.035644,59.338007,-0.000000,-0.019664
709,go2_001,1471170000000,1776178093616569787,50.025,0.112189,-0.167274,1.035996,59.358224,-0.000000,-0.005549
710,go2_001,1471230000000,1776178093666547787,49.978,0.112189,-0.167274,1.036016,59.359323,-0.000000,-0.004550
711,go2_001,1471270000000,1776178093716577361,50.030,0.112189,-0.167274,1.036220,59.371036,-0.000000,-0.005775
712,go2_001,1471330000000,1776178093766448352,49.871,0.112189,-0.167274,1.035724,59.342606,-0.000000,-0.022231
713,go2_001,1471370000000,1776178093816583777,50.135,0.112189,-0.167274,1.035947,59.355372,-0.000000,-0.012437
714,go2_001,1471410000000,1776178093866596744,50.013,0.112189,-0.167274,1.036316,59.376533,-0.000000,-0.002096
715,go2_001,1471450000000,1776178093916576050,49.979,0.112189,-0.167274,1.035731,59.342997,-0.000000,-0.021941
716,go2_001,1471530000000,1776178093966619107,50.043,0.112189,-0.167274,1.035123,59.308202,-0.000000,-0.011367
717,go2_001,1471570000000,1776178094016668074,50.049,0.112189,-0.167274,1.035292,59.317857,-0.000000,-0.004147
718,go2_001,1471630000000,1776178094066492077,49.824,0.112189,-0.167274,1.035898,59.352558,-0.000000,0.005399
719,go2_001,1471670000000,1776178094116578096,50.086,0.112189,-0.167274,1.036534,59.389021,-0.000000,0.015917
720,go2_001,1471710000000,1776178094166545329,49.967,0.112189,-0.167274,1.036050,59.361282,-0.000000,-0.017761
721,go2_001,1471770000000,1776178094216559111,50.014,0.112189,-0.167274,1.036345,59.378188,-0.000000,-0.004926
722,go2_001,1471810000000,1776178094266581187,50.022,0.112189,-0.167274,1.035837,59.349067,0.000000,-0.017291
723,go2_001,1471870000000,1776178094316578103,49.997,0.112189,-0.167274,1.035728,59.342822,0.000000,-0.016558
724,go2_001,1471930000000,1776178094366540078,49.962,0.112189,-0.167274,1.035741,59.343591,0.000000,-0.009159
