seq,robot_id,source_timestamp_ns,adapter_receive_time_ns,adapter_publish_time_ns,adapter_publish_monotonic_ns,source_to_receive_ms,receive_to_publish_ms,publish_period_ms,x,y,z,yaw_rad,v_linear_x,v_linear_y,v_linear_z,v_angular_x,v_angular_y,v_angular_z
475,go2_001,54450000000,1776933984283959180,1776933984298259028,1288110636852,1776933929833.959,14.300,49.925,-0.098970,0.140006,0.000000,-0.143216,0.109940,0.014990,0.000000,0.000000,0.000000,-0.019960
476,go2_001,54485000000,1776933984340754380,1776933984348174658,1288160552314,1776933929855.754,7.420,49.916,-0.088048,0.135549,0.000000,-0.142664,0.129010,0.008701,0.000000,0.000000,0.000000,0.086496
477,go2_001,54535000000,1776933984382550580,1776933984398061052,1288210438432,1776933929847.551,15.510,49.886,-0.088332,0.136528,0.000000,-0.117762,0.113862,0.008736,0.000000,0.000000,0.000000,0.431444
478,go2_001,54590000000,1776933984446187986,1776933984448514787,1288260892492,1776933929856.188,2.327,50.454,-0.088826,0.137106,0.000000,-0.067362,0.098638,0.007657,0.000000,0.000000,0.000000,0.969163
479,go2_001,54610000000,1776933984469002053,1776933984498125895,1288310503501,1776933929859.002,29.124,49.611,-0.088819,0.137311,0.000000,-0.044291,0.093943,0.007326,0.000000,0.000000,0.000000,1.036384
480,go2_001,54665000000,1776933984529263319,1776933984548323300,1288360701445,1776933929864.263,19.060,50.197,-0.086441,0.135332,0.000000,0.022796,0.087832,0.000842,0.000000,0.000000,0.000000,1.131154
481,go2_001,54725000000,1776933984593100753,1776933984600173637,1288412551986,1776933929868.101,7.073,51.850,-0.087683,0.127804,0.000000,0.080378,0.074828,-0.018909,0.000000,0.000000,0.000000,0.897638
482,go2_001,54760000000,1776933984634921535,1776933984648314227,1288460691974,1776933929874.921,13.393,48.141,-0.082425,0.126831,0.000000,0.100088,0.080943,-0.020070,0.000000,0.000000,0.000000,0.577779
483,go2_001,54820000000,1776933984688946914,1776933984698109998,1288510487783,1776933929868.947,9.163,49.796,-0.082276,0.127580,0.000000,0.117325,0.069287,-0.017868,0.000000,0.000000,0.000000,0.303409
484,go2_001,54860000000,1776933984741638589,1776933984748454001,1288560831609,1776933929881.639,6.815,50.344,-0.082222,0.127984,0.000000,0.135249,0.062222,-0.016519,0.000000,0.000000,0.000000,0.399162
485,go2_001,54910000000,1776933984783297572,1776933984798071130,1288610449293,1776933929873.298,14.774,49.617,-0.076010,0.128770,0.000000,0.136349,0.068463,-0.014196,0.000000,0.000000,0.000000,0.083615
486,go2_001,54950000000,1776933984825509416,1776933984848139700,1288660517236,1776933929875.510,22.630,50.069,-0.067618,0.131896,0.000000,0.125367,0.081685,-0.006943,0.000000,0.000000,0.000000,-0.208748
487,go2_001,54995000000,1776933984877790372,1776933984900361436,1288712739530,1776933929882.790,22.571,52.222,-0.062922,0.134050,0.000000,0.130041,0.083896,-0.002443,0.000000,0.000000,0.000000,0.197243
488,go2_001,55045000000,1776933984930032066,1776933984948134201,1288760512020,1776933929885.032,18.102,47.773,-0.063793,0.134321,0.000000,0.161836,0.071912,-0.002176,0.000000,0.000000,0.000000,0.553335
489,go2_001,55110000000,1776933984982004480,1776933984998108738,1288810486548,1776933929872.005,16.104,49.975,-0.063569,0.134750,0.000000,0.227317,0.061158,-0.001957,0.000000,0.000000,0.000000,0.892581
490,go2_001,55165000000,1776933985045796453,1776933985048493809,1288860871460,1776933929880.796,2.697,50.385,-0.060379,0.131855,0.000000,0.280090,0.058778,-0.010486,0.000000,0.000000,0.000000,1.204598
491,go2_001,55205000000,1776933985086978627,1776933985098179497,1288910556984,1776933929881.979,11.201,49.686,-0.062827,0.127974,0.000000,0.313748,0.045606,-0.018662,0.000000,0.000000,0.000000,0.863391
492,go2_001,55245000000,1776933985140221100,1776933985148116937,1288960494437,1776933929895.221,7.896,49.937,-0.061155,0.123224,0.000000,0.341792,0.042206,-0.029632,0.000000,0.000000,0.000000,0.684829
493,go2_001,55305000000,1776933985192909128,1776933985198332726,1289010711050,1776933929887.909,5.424,50.216,-0.059066,0.124967,0.000000,0.364450,0.039979,-0.024293,0.000000,0.000000,0.000000,0.270906
494,go2_001,55340000000,1776933985237248612,1776933985248081672,1289060459570,1776933929897.249,10.833,49.749,-0.059265,0.125273,0.000000,0.379232,0.035371,-0.022307,0.000000,0.000000,0.000000,0.494404
495,go2_001,55380000000,1776933985276960309,1776933985298169007,1289110546866,1776933929896.960,21.209,50.087,-0.054145,0.126758,0.000000,0.402525,0.043709,-0.020733,0.000000,0.000000,0.000000,0.521414
496,go2_001,55435000000,1776933985339320112,1776933985349242664,1289161621038,1776933929904.320,9.923,51.074,-0.049544,0.131242,0.000000,0.409872,0.050405,-0.012225,0.000000,0.000000,0.000000,0.183135
497,go2_001,55495000000,1776933985383674368,1776933985398801334,1289211179445,1776933929888.674,15.127,49.559,-0.043966,0.137402,0.000000,0.415551,0.058622,-0.001787,0.000000,0.000000,0.000000,0.193887
498,go2_001,55515000000,1776933985406177889,1776933985448610209,1289260988617,1776933929891.178,42.432,49.809,-0.044036,0.137494,0.000000,0.424931,0.055497,-0.001694,0.000000,0.000000,0.000000,0.344118
499,go2_001,55590000000,1776933985492065826,1776933985498343185,1289310721712,1776933929902.066,6.277,49.733,-0.044515,0.137733,0.000000,0.474058,0.044319,-0.001362,0.000000,0.000000,0.000000,0.603836
500,go2_001,55645000000,1776933985547027997,1776933985548146555,1289360526656,1776933929902.028,1.119,49.803,-0.034742,0.140578,0.000000,0.527503,0.061774,-0.004247,0.000000,0.000000,0.000000,0.964636
501,go2_001,55685000000,1776933985588778584,1776933985598476817,1289410855340,1776933929903.779,9.698,50.330,-0.026589,0.142221,0.000000,0.555125,0.074945,-0.008697,0.000000,0.000000,0.000000,0.836604
502,go2_001,55725000000,1776933985630194830,1776933985648275874,1289460653679,1776933929905.195,18.081,49.799,-0.019339,0.147068,0.000000,0.589988,0.088147,-0.005698,0.000000,0.000000,0.000000,0.706339
503,go2_001,55785000000,1776933985694143510,1776933985698224893,1289510602537,1776933929909.144,4.081,49.949,-0.014145,0.152791,0.000000,0.617886,0.092286,-0.000108,0.000000,0.000000,0.000000,0.485566
504,go2_001,55825000000,1776933985725565797,1776933985748862971,1289561240947,1776933929900.566,23.297,50.638,-0.015532,0.153413,0.000000,0.629576,0.081731,0.001600,0.000000,0.000000,0.000000,0.370749
505,go2_001,55860000000,1776933985781238626,1776933985798435514,1289610814156,1776933929921.239,17.197,49.573,-0.016158,0.153462,0.000000,0.644762,0.073829,0.001507,0.000000,0.000000,0.000000,0.538511
506,go2_001,55930000000,1776933985847936467,1776933985848479349,1289660857293,1776933929917.936,0.543,50.044,-0.017174,0.153551,0.000000,0.671463,0.060130,0.001347,0.000000,0.000000,0.000000,0.265483
507,go2_001,55965000000,1776933985890185641,1776933985898961030,1289711338499,1776933929925.186,8.775,50.482,-0.011465,0.157552,0.000000,0.676755,0.071394,0.001543,0.000000,0.000000,0.000000,0.187056
508,go2_001,56025000000,1776933985943275351,1776933985948216676,1289760594757,1776933929918.275,4.941,49.256,-0.006655,0.162468,0.000000,0.688015,0.076449,0.003910,0.000000,0.000000,0.000000,0.218945
509,go2_001,56065000000,1776933985984884561,1776933985998588573,1289810966444,1776933929919.885,13.704,50.372,-0.006864,0.162633,0.000000,0.707781,0.069052,0.003641,0.000000,0.000000,0.000000,0.484633
510,go2_001,56125000000,1776933986047097796,1776933986047994578,1289860372008,1776933929922.098,0.897,49.406,-0.007197,0.162866,0.000000,0.772703,0.058998,0.003272,0.000000,0.000000,0.000000,1.018906
511,go2_001,56160000000,1776933986088755809,1776933986098080267,1289910457937,1776933929928.756,9.324,50.086,-0.004496,0.164045,0.000000,0.816447,0.060388,0.000614,0.000000,0.000000,0.000000,1.044909
512,go2_001,56200000000,1776933986134867033,1776933986148198743,1289960576585,1776933929934.867,13.332,50.118,-0.002483,0.159624,0.000000,0.849829,0.051663,-0.011398,0.000000,0.000000,0.000000,0.945584
513,go2_001,56255000000,1776933986196733768,1776933986198120617,1290010498718,1776933929941.734,1.387,49.922,0.000259,0.157141,0.000000,0.887147,0.045522,-0.019505,0.000000,0.000000,0.000000,0.546733
514,go2_001,56295000000,1776933986240283117,1776933986248108706,1290060486427,1776933929945.283,7.826,49.988,0.001455,0.160227,0.000000,0.897371,0.047273,-0.015180,0.000000,0.000000,0.000000,0.318894
515,go2_001,56355000000,1776933986282405512,1776933986298518387,1290110896481,1776933929927.406,16.113,50.410,0.001203,0.160544,0.000000,0.915958,0.039749,-0.013361,0.000000,0.000000,0.000000,0.468960
516,go2_001,56410000000,1776933986345461618,1776933986348350305,1290160728029,1776933929935.462,2.889,49.832,0.004071,0.164497,0.000000,0.939257,0.044933,-0.010959,0.000000,0.000000,0.000000,0.304713
517,go2_001,56450000000,1776933986386901034,1776933986398804319,1290211182185,1776933929936.901,11.903,50.454,0.007292,0.170955,0.000000,0.933527,0.056355,-0.005769,0.000000,0.000000,0.000000,0.013666
518,go2_001,56505000000,1776933986442758359,1776933986448603236,1290260980803,1776933929937.759,5.845,49.799,0.014281,0.176747,0.000000,0.948636,0.069218,-0.008927,0.000000,0.000000,0.000000,0.371926
519,go2_001,56545000000,1776933986484840489,1776933986498372242,1290310750194,1776933929939.841,13.532,49.769,0.014066,0.176875,0.000000,0.967611,0.062443,-0.008170,0.000000,0.000000,0.000000,0.531204
520,go2_001,56585000000,1776933986528955073,1776933986548507329,1290360885044,1776933929943.955,19.552,50.135,0.013854,0.176989,0.000000,0.996799,0.056178,-0.007467,0.000000,0.000000,0.000000,0.694138
521,go2_001,56640000000,1776933986591241238,1776933986598152684,1290410530711,1776933929951.241,6.911,49.645,0.013378,0.177416,0.000000,1.055331,0.048638,-0.005925,0.000000,0.000000,0.000000,0.926902
522,go2_001,56680000000,1776933986632949594,1776933986648099277,1290460477574,1776933929952.949,15.150,49.947,0.019451,0.184564,0.000000,1.101880,0.065717,-0.007582,0.000000,0.000000,0.000000,1.097426
523,go2_001,56735000000,1776933986695429847,1776933986698866286,1290511244132,1776933929960.430,3.436,50.767,0.025596,0.198075,0.000000,1.143876,0.091075,-0.001916,0.000000,0.000000,0.000000,0.619443
524,go2_001,56775000000,1776933986736697791,1776933986748168121,1290560546022,1776933929961.698,11.470,49.302,0.025067,0.198282,0.000000,1.159424,0.082607,-0.001700,0.000000,0.000000,0.000000,0.395630
525,go2_001,56835000000,1776933986781312629,1776933986798406988,1290610784739,1776933929946.313,17.094,50.239,0.024383,0.198501,0.000000,1.187281,0.071070,-0.001408,0.000000,0.000000,0.000000,0.467327
526,go2_001,56895000000,1776933986844264180,1776933986848419999,1290660797980,1776933929949.264,4.156,50.013,0.026689,0.204892,0.000000,1.201608,0.077090,0.000190,0.000000,0.000000,0.000000,0.264243
527,go2_001,56910000000,1776933986864947146,1776933986898154768,1290710533398,1776933929954.947,33.208,49.735,0.027066,0.211959,0.000000,1.199978,0.089775,0.007188,0.000000,0.000000,0.000000,0.061369
528,go2_001,56965000000,1776933986928775689,1776933986949854233,1290762232077,1776933929963.776,21.079,51.699,0.031950,0.223771,0.000000,1.198122,0.108374,0.007653,0.000000,0.000000,0.000000,0.069214
529,go2_001,57015000000,1776933986994929201,1776933986998157146,1290810534974,1776933929979.929,3.228,48.303,0.037901,0.230364,0.000000,1.221447,0.116226,0.000359,0.000000,0.000000,0.000000,0.440264
530,go2_001,57055000000,1776933987037736116,1776933987048147661,1290860526174,1776933929982.736,10.412,49.991,0.037496,0.230489,0.000000,1.249129,0.105930,0.000384,0.000000,0.000000,0.000000,0.633138
531,go2_001,57095000000,1776933987080976223,1776933987098204939,1290910582895,1776933929985.976,17.229,50.057,0.037080,0.230586,0.000000,1.283322,0.096345,0.000407,0.000000,0.000000,0.000000,0.798272
532,go2_001,57155000000,1776933987122189411,1776933987148357251,1290960735140,1776933929967.189,26.168,50.152,0.038374,0.235676,0.000000,1.323783,0.095990,0.000592,0.000000,0.000000,0.000000,1.033896
533,go2_001,57210000000,1776933987185668074,1776933987198304398,1291010682728,1776933929975.668,12.636,49.947,0.040913,0.248888,0.000000,1.397086,0.115363,0.004023,0.000000,0.000000,0.000000,1.163323
534,go2_001,57250000000,1776933987239883664,1776933987248065296,1291060443159,1776933929989.884,8.182,49.761,0.040255,0.253920,0.000000,1.440347,0.115982,0.007116,0.000000,0.000000,0.000000,0.490699
535,go2_001,57310000000,1776933987286083547,1776933987298228472,1291110606283,1776933929976.083,12.145,50.163,0.039150,0.253929,0.000000,1.445655,0.100479,0.006359,0.000000,0.000000,0.000000,0.189059
536,go2_001,57350000000,1776933987333322027,1776933987348194175,1291160572125,1776933929983.322,14.872,49.966,0.038583,0.253891,0.000000,1.453673,0.091093,0.005896,0.000000,0.000000,0.000000,0.214359
537,go2_001,57410000000,1776933987382946282,1776933987398177483,1291210555413,1776933929972.946,15.231,49.983,0.039155,0.262830,0.000000,1.455077,0.099577,0.007379,0.000000,0.000000,0.000000,-0.061461
538,go2_001,57445000000,1776933987425013803,1776933987448838043,1291261216069,1776933929980.014,23.824,50.661,0.037292,0.275120,0.000000,1.444094,0.119205,0.016559,0.000000,0.000000,0.000000,-0.218863
539,go2_001,57480000000,1776933987479099318,1776933987498151340,1291310529033,1776933929999.099,19.052,49.313,0.039825,0.281975,0.000000,1.451284,0.127232,0.012029,0.000000,0.000000,0.000000,0.220773
540,go2_001,57555000000,1776933987542658516,1776933987548138109,1291360516169,1776933929987.658,5.480,49.987,0.040240,0.285253,0.000000,1.498501,0.114262,0.009328,0.000000,0.000000,0.000000,0.536632
541,go2_001,57590000000,1776933987584607393,1776933987599635506,1291412013594,1776933929994.607,15.028,51.497,0.039902,0.284652,0.000000,1.519852,0.103883,0.008603,0.000000,0.000000,0.000000,0.767036
542,go2_001,57645000000,1776933987647498507,1776933987648034505,1291460412077,1776933930002.499,0.536,48.399,0.040351,0.292344,0.000000,1.571680,0.109454,0.007825,0.000000,0.000000,0.000000,0.950449
543,go2_001,57680000000,1776933987688824241,1776933987698551358,1291510929144,1776933930008.824,9.727,50.517,0.040217,0.298882,0.000000,1.626483,0.116445,0.007984,0.000000,0.000000,0.000000,1.107710
544,go2_001,57725000000,1776933987731431993,1776933987748149165,1291560526995,1776933930006.432,16.717,49.598,0.041962,0.307842,0.000000,1.654234,0.126520,0.003221,0.000000,0.000000,0.000000,0.888004
545,go2_001,57785000000,1776933987796414185,1776933987798415465,1291610793190,1776933930011.414,2.001,50.266,0.038191,0.315734,0.000000,1.685565,0.127430,0.009999,0.000000,0.000000,0.000000,0.458318
546,go2_001,57820000000,1776933987828081509,1776933987848082682,1291660460813,1776933930008.081,20.001,49.667,0.037620,0.314945,0.000000,1.692888,0.115819,0.009196,0.000000,0.000000,0.000000,0.297260
547,go2_001,57880000000,1776933987892543029,1776933987898049629,1291710427127,1776933930012.543,5.507,49.967,0.036788,0.314684,0.000000,1.713663,0.100102,0.008127,0.000000,0.000000,0.000000,0.322244
548,go2_001,57915000000,1776933987933930577,1776933987948150531,1291760529595,1776933930018.931,14.220,50.101,0.034265,0.323470,0.000000,1.715462,0.113253,0.012106,0.000000,0.000000,0.000000,0.085581
549,go2_001,57975000000,1776933987996521424,1776933987998222817,1291810600700,1776933930021.521,1.701,50.072,0.031360,0.341562,0.000000,1.731550,0.140751,0.013453,0.000000,0.000000,0.000000,0.313391
550,go2_001,58015000000,1776933988038960611,1776933988048235711,1291860613786,1776933930023.961,9.275,50.013,0.030898,0.349235,0.000000,1.749807,0.146662,0.011027,0.000000,0.000000,0.000000,0.403276
551,go2_001,58075000000,1776933988084305994,1776933988098077286,1291910454893,1776933930009.306,13.771,49.842,0.028382,0.353598,0.000000,1.771573,0.138202,0.012775,0.000000,0.000000,0.000000,0.535428
552,go2_001,58115000000,1776933988136380870,1776933988148157303,1291960536160,1776933930021.381,11.776,50.080,0.027924,0.353270,0.000000,1.814239,0.125528,0.011730,0.000000,0.000000,0.000000,0.896946
553,go2_001,58155000000,1776933988179643713,1776933988198254829,1292010633485,1776933930024.644,18.611,50.098,0.025427,0.357273,0.000000,1.865535,0.124926,0.013939,0.000000,0.000000,0.000000,1.134161
554,go2_001,58230000000,1776933988242446162,1776933988248516480,1292060895017,1776933930012.446,6.070,50.262,0.030982,0.359995,0.000000,1.925324,0.110261,-0.003992,0.000000,0.000000,0.000000,0.941080
555,go2_001,58265000000,1776933988285395329,1776933988298074249,1292110451810,1776933930020.395,12.679,49.558,0.028304,0.366629,0.000000,1.953114,0.117906,-0.002235,0.000000,0.000000,0.000000,0.546522
556,go2_001,58325000000,1776933988348122620,1776933988348406698,1292160784802,1776933930023.123,0.284,50.332,0.027353,0.366156,0.000000,1.967152,0.101729,-0.002028,0.000000,0.000000,0.000000,0.220478
557,go2_001,58360000000,1776933988390364266,1776933988398209252,1292210586990,1776933930030.364,7.845,49.803,0.027034,0.365443,0.000000,1.981546,0.092000,-0.001893,0.000000,0.000000,0.000000,0.384997
558,go2_001,58400000000,1776933988433414502,1776933988448190040,1292260569032,1776933930033.414,14.776,49.981,0.026610,0.365217,0.000000,1.990220,0.083054,-0.001777,0.000000,0.000000,0.000000,0.137836
559,go2_001,58455000000,1776933988495462240,1776933988498035711,1292310413386,1776933930040.462,2.573,49.846,0.031002,0.360664,0.000000,1.980978,0.058407,-0.009278,0.000000,0.000000,0.000000,-0.171464
560,go2_001,58495000000,1776933988540255450,1776933988548114281,1292360491976,1776933930045.255,7.859,50.079,0.029282,0.369234,0.000000,1.985139,0.072704,-0.011822,0.000000,0.000000,0.000000,0.172674
561,go2_001,58535000000,1776933988562021872,1776933988598181246,1292410558944,1776933930027.022,36.159,50.067,0.031379,0.370237,0.000000,1.998344,0.065908,-0.016796,0.000000,0.000000,0.000000,0.282280
562,go2_001,58610000000,1776933988645375573,1776933988648121427,1292460499192,1776933930035.376,2.746,49.940,0.031055,0.369755,0.000000,2.054612,0.052796,-0.014273,0.000000,0.000000,0.000000,0.859735
563,go2_001,58650000000,1776933988686323801,1776933988698192142,1292510570004,1776933930036.324,11.868,50.071,0.027991,0.372619,0.000000,2.099899,0.056190,-0.009591,0.000000,0.000000,0.000000,1.114565
564,go2_001,58685000000,1776933988729697734,1776933988748088613,1292560466149,1776933930044.698,18.391,49.896,0.033713,0.372840,0.000000,2.139078,0.045791,-0.022276,0.000000,0.000000,0.000000,1.055438
565,go2_001,58745000000,1776933988783447658,1776933988798544786,1292610922590,1776933930038.448,15.097,50.456,0.038311,0.374404,0.000000,2.188468,0.036514,-0.031761,0.000000,0.000000,0.000000,0.671420
566,go2_001,58785000000,1776933988835842502,1776933988848054264,1292660432278,1776933930050.843,12.212,49.509,0.037573,0.375046,0.000000,2.203799,0.033778,-0.028994,0.000000,0.000000,0.000000,0.489850
567,go2_001,58840000000,1776933988889926288,1776933988898084165,1292710462299,1776933930049.927,8.158,50.030,0.037093,0.375245,0.000000,2.229058,0.028540,-0.025859,0.000000,0.000000,0.000000,0.420026
568,go2_001,58880000000,1776933988931193434,1776933988948295407,1292760673090,1776933930051.193,17.102,50.211,0.032739,0.382185,0.000000,2.255943,0.044210,-0.023711,0.000000,0.000000,0.000000,0.481703
569,go2_001,58940000000,1776933988994807948,1776933988998508286,1292810886252,1776933930054.808,3.700,50.213,0.025125,0.388697,0.000000,2.268266,0.058871,-0.014710,0.000000,0.000000,0.000000,0.186979
570,go2_001,58980000000,1776933989046189560,1776933989048058984,1292860436584,1776933930066.189,1.869,49.551,0.019567,0.395682,0.000000,2.277485,0.073766,-0.012390,0.000000,0.000000,0.000000,0.283328
571,go2_001,59015000000,1776933989080338015,1776933989098891181,1292911269017,1776933930065.338,18.553,50.832,0.016315,0.400893,0.000000,2.294571,0.081640,-0.012768,0.000000,0.000000,0.000000,0.429182
572,go2_001,59065000000,1776933989142008114,1776933989148427778,1292960808256,1776933930077.008,6.420,49.537,0.016305,0.399915,0.000000,2.326388,0.070042,-0.011165,0.000000,0.000000,0.000000,0.550045
573,go2_001,59115000000,1776933989194104652,1776933989198846317,1293011224153,1776933930079.105,4.742,50.419,0.016292,0.399149,0.000000,2.353651,0.060035,-0.009784,0.000000,0.000000,0.000000,0.760115
574,go2_001,59155000000,1776933989236230671,1776933989248102135,1293060479737,1776933930081.231,11.871,49.256,0.012996,0.402103,0.000000,2.389626,0.064301,-0.007940,0.000000,0.000000,0.000000,0.821960
575,go2_001,59190000000,1776933989277915801,1776933989298354214,1293110732012,1776933930087.916,20.438,50.252,0.008808,0.409766,0.000000,2.420687,0.079108,-0.012133,0.000000,0.000000,0.000000,0.883340
576,go2_001,59270000000,1776933989341288208,1776933989349311597,1293161689902,1776933930071.288,8.023,50.957,-0.003996,0.418593,0.000000,2.478846,0.098567,-0.004000,0.000000,0.000000,0.000000,0.598343
577,go2_001,59310000000,1776933989382514164,1776933989398210922,1293210588858,1776933930072.514,15.697,48.899,-0.004349,0.418198,0.000000,2.488961,0.089400,-0.003609,0.000000,0.000000,0.000000,0.553740
578,go2_001,59365000000,1776933989446195708,1776933989448094492,1293260472429,1776933930081.196,1.899,49.884,-0.004485,0.417396,0.000000,2.519929,0.077001,-0.003082,0.000000,0.000000,0.000000,0.545843
579,go2_001,59405000000,1776933989487426075,1776933989498242453,1293310619956,1776933930082.426,10.816,50.148,-0.007068,0.419274,0.000000,2.528198,0.077277,-0.002812,0.000000,0.000000,0.000000,0.220753
580,go2_001,59440000000,1776933989529703459,1776933989548117207,1293360494975,1776933930089.703,18.414,49.875,-0.004908,0.417976,0.000000,2.534626,0.065227,-0.004385,0.000000,0.000000,0.000000,0.177349
581,go2_001,59480000000,1776933989573170963,1776933989598088050,1293410465821,1776933930093.171,24.917,49.971,-0.011174,0.424329,0.000000,2.541018,0.079909,-0.006402,0.000000,0.000000,0.000000,0.199271
582,go2_001,59540000000,1776933989636510870,1776933989648963053,1293461340775,1776933930096.511,12.452,50.875,-0.014043,0.427256,0.000000,2.575785,0.077756,-0.007584,0.000000,0.000000,0.000000,0.578501
583,go2_001,59580000000,1776933989679546324,1776933989698105048,1293510482776,1776933930099.546,18.559,49.142,-0.014211,0.426968,0.000000,2.606712,0.070113,-0.006905,0.000000,0.000000,0.000000,0.751357
584,go2_001,59650000000,1776933989745191248,1776933989748115023,1293560492801,1776933930095.191,2.924,50.010,-0.025587,0.434614,0.000000,2.665604,0.090023,-0.005910,0.000000,0.000000,0.000000,0.932285
585,go2_001,59670000000,1776933989765068474,1776933989798109178,1293610486862,1776933930095.068,33.041,49.994,-0.028947,0.437349,0.000000,2.689936,0.096227,-0.007011,0.000000,0.000000,0.000000,1.068989
586,go2_001,59730000000,1776933989827244531,1776933989850412102,1293662789845,1776933930097.244,23.168,52.303,-0.043639,0.442714,0.000000,2.763835,0.119129,0.000143,0.000000,0.000000,0.000000,0.930727
587,go2_001,59785000000,1776933989889749914,1776933989898186321,1293710564369,1776933930104.750,8.436,47.774,-0.048740,0.443325,0.000000,2.791167,0.115429,0.002666,0.000000,0.000000,0.000000,0.576458
588,go2_001,59825000000,1776933989932507251,1776933989948859319,1293761237016,1776933930107.507,16.352,50.673,-0.048977,0.442629,0.000000,2.800428,0.104885,0.002542,0.000000,0.000000,0.000000,0.378449
589,go2_001,59885000000,1776933989984621550,1776933989998117790,1293810495739,1776933930099.622,13.496,49.258,-0.053163,0.443682,0.000000,2.813853,0.101220,0.002556,0.000000,0.000000,0.000000,0.116182
590,go2_001,59925000000,1776933990027696362,1776933990048080270,1293860458077,1776933930102.697,20.384,49.962,-0.059031,0.444974,0.000000,2.810093,0.105936,0.004675,0.000000,0.000000,0.000000,-0.026777
591,go2_001,59980000000,1776933990092912004,1776933990098053702,1293910431960,1776933930112.912,5.142,49.973,-0.074284,0.448211,0.000000,2.805195,0.128374,0.010681,0.000000,0.000000,0.000000,0.015157
592,go2_001,60020000000,1776933990135432454,1776933990148173771,1293960551491,1776933930115.432,12.741,50.120,-0.078305,0.451051,0.000000,2.824774,0.128328,0.006686,0.000000,0.000000,0.000000,0.454082
593,go2_001,60060000000,1776933990176417382,1776933990198159627,1294010537606,1776933930116.417,21.742,49.986,-0.078290,0.450588,0.000000,2.857550,0.116640,0.006224,0.000000,0.000000,0.000000,0.769533
594,go2_001,60115000000,1776933990240589262,1776933990248422805,1294060800549,1776933930125.589,7.834,50.263,-0.077762,0.449717,0.000000,2.906381,0.100756,0.005573,0.000000,0.000000,0.000000,0.699360
595,go2_001,60170000000,1776933990284226413,1776933990298099398,1294110477220,1776933930114.226,13.873,49.677,-0.083332,0.449903,0.000000,2.963013,0.100839,0.007343,0.000000,0.000000,0.000000,1.223991
596,go2_001,60230000000,1776933990345680525,1776933990348882838,1294161260800,1776933930115.680,3.202,50.783,-0.085888,0.456624,0.000000,3.028952,0.097209,-0.008553,0.000000,0.000000,0.000000,0.989485
597,go2_001,60265000000,1776933990387356368,1776933990398168051,1294210545744,1776933930122.356,10.812,49.285,-0.084633,0.456862,0.000000,3.056804,0.086591,-0.010630,0.000000,0.000000,0.000000,0.631528
598,go2_001,60300000000,1776933990440282624,1776933990448123673,1294260501189,1776933930140.283,7.841,49.956,-0.084348,0.456224,0.000000,3.064207,0.078236,-0.009737,0.000000,0.000000,0.000000,0.420787
599,go2_001,60355000000,1776933990493056621,1776933990498162904,1294310540925,1776933930138.057,5.106,50.039,-0.084152,0.455472,0.000000,3.084364,0.066994,-0.008543,0.000000,0.000000,0.000000,0.371676
600,go2_001,60395000000,1776933990546016411,1776933990548142587,1294360520278,1776933930151.016,2.126,49.980,-0.091187,0.456235,0.000000,3.079880,0.076945,-0.007257,0.000000,0.000000,0.000000,-0.107439
601,go2_001,60435000000,1776933990578474389,1776933990598274794,1294410652389,1776933930143.474,19.800,50.132,-0.100540,0.455440,0.000000,3.065523,0.090986,-0.001711,0.000000,0.000000,0.000000,-0.273713
602,go2_001,60515000000,1776933990642120312,1776933990648297416,1294460675705,1776933930127.120,6.177,50.023,-0.110877,0.453726,0.000000,3.085995,0.096644,0.004952,0.000000,0.000000,0.000000,0.458904
603,go2_001,60550000000,1776933990686975250,1776933990698241049,1294510619462,1776933930136.975,11.266,49.944,-0.118524,0.453131,0.000000,3.100997,0.106712,0.007871,0.000000,0.000000,0.000000,0.658292
604,go2_001,60585000000,1776933990735215868,1776933990748189818,1294560567697,1776933930150.216,12.974,49.949,-0.117944,0.452788,0.000000,3.141559,0.096756,0.007289,0.000000,0.000000,0.000000,0.773559
605,go2_001,60635000000,1776933990795240280,1776933990798642565,1294611020545,1776933930160.240,3.402,50.453,-0.117001,0.452281,0.000000,-3.087723,0.083509,0.006506,0.000000,0.000000,0.000000,1.062894
606,go2_001,60675000000,1776933990838230930,1776933990848129227,1294660507190,1776933930163.231,9.898,49.487,-0.122076,0.454012,0.000000,-3.022626,0.087656,0.001435,0.000000,0.000000,0.000000,1.277710
607,go2_001,60715000000,1776933990880124401,1776933990898274605,1294710652690,1776933930165.124,18.150,50.145,-0.131845,0.453001,0.000000,-2.989451,0.102615,0.003298,0.000000,0.000000,0.000000,0.876339
608,go2_001,60790000000,1776933990944447965,1776933990948569238,1294760947068,1776933930154.448,4.121,50.295,-0.143465,0.445602,0.000000,-2.957597,0.111642,0.017066,0.000000,0.000000,0.000000,0.409749
609,go2_001,60830000000,1776933990984918149,1776933990998064176,1294810441846,1776933930154.918,13.146,49.495,-0.143257,0.444988,0.000000,-2.952392,0.101318,0.015776,0.000000,0.000000,0.000000,0.230211
610,go2_001,60870000000,1776933991028240396,1776933991048107327,1294860484976,1776933930158.240,19.867,50.043,-0.143052,0.444489,0.000000,-2.942689,0.091737,0.014572,0.000000,0.000000,0.000000,0.248076
